seqnames	start	end	context	posteriorMax	status	rc.meth.lvl
1	12651	12850	CHH	0.99999	I	0.49416
1	12701	12900	CHH	0.99999	I	0.49416
1	12751	12950	CHH	0.99731	I	0.49506
1	12801	13000	CHH	0.9972	I	0.49335
1	12851	13050	CHH	0.57942	I	0.35254
1	12901	13100	CHH	0.79264	I	0.42433
1	12951	13150	CHH	0.98431	I	0.48888
1	13001	13200	CHH	0.99999	U	0.15742
1	13051	13250	CHH	0.99979	I	0.49423
1	13101	13300	CHH	0.69741	I	0.59605
1	13151	13350	CHH	0.94851	I	0.5115
1	13201	13400	CHH	0.99999	I	0.49416
1	13251	13450	CHH	0.99999	U	0.15742
1	13301	13500	CHH	0.99999	U	0.15742
1	13351	13550	CHH	0.99999	U	0.15742
1	13401	13600	CHH	0.99994	M	0.83088
1	13451	13650	CHH	0.99994	M	0.83088
1	13501	13700	CHH	0.9997	M	0.8308
1	13551	13750	CHH	0.99229	M	0.8283
1	13601	13800	CHH	0.99809	U	0.15806
1	13651	13850	CHH	0.99939	U	0.15763
1	13701	13900	CHH	0.99809	U	0.15806
1	13751	13950	CHH	0.99962	U	0.15755
1	14001	14200	CHH	0.88867	I	0.45667
1	14051	14250	CHH	0.99999	U	0.15742
1	14101	14300	CHH	0.74282	I	0.55695
1	14151	14350	CHH	0.74282	I	0.55695
1	14201	14400	CHH	0.65908	I	0.60223
1	14251	14450	CHH	0.84112	I	0.47208
1	14701	14900	CHH	0.98394	U	0.16283
1	14751	14950	CHH	0.89852	U	0.19159
1	14801	15000	CHH	0.50404	U	0.3245
1	14851	15050	CHH	0.62048	I	0.36688
1	14901	15100	CHH	0.60126	M	0.68977
1	14951	15150	CHH	0.6323	M	0.70048
1	15301	15500	CHH	0.92289	M	0.80493
1	15751	15950	CHH	0.99999	M	0.8309
1	15801	16000	CHH	0.99999	M	0.8309
1	15851	16050	CHH	0.99999	M	0.8309
1	15901	16100	CHH	0.99849	I	0.49467
1	15951	16150	CHH	0.99919	I	0.49443
1	16001	16200	CHH	0.7887	U	0.22857
1	16051	16250	CHH	0.69144	U	0.26132
1	16101	16300	CHH	0.78592	U	0.22951
1	16251	16450	CHH	0.9365	U	0.1788
1	16301	16500	CHH	0.76138	U	0.23779
1	16351	16550	CHH	0.99683	U	0.15849
1	16401	16600	CHH	0.99988	U	0.15746
1	16451	16650	CHH	0.99963	U	0.15754
1	16501	16700	CHH	0.97614	U	0.16545
1	16551	16750	CHH	0.89046	I	0.46103
1	16601	16800	CHH	0.75494	I	0.412
1	16651	16850	CHH	0.62871	U	0.28246
1	16701	16900	CHH	0.72983	I	0.40502
1	16751	16950	CHH	0.56259	U	0.30643
1	16801	17000	CHH	0.76437	I	0.44538
1	16851	17050	CHH	0.84809	I	0.50002
1	16901	17100	CHH	0.77269	I	0.45614
1	18001	18200	CHH	0.99999	M	0.8309
1	18051	18250	CHH	0.99999	M	0.8309
1	18101	18300	CHH	0.99947	M	0.83072
1	18151	18350	CHH	0.99989	M	0.83086
1	18201	18400	CHH	0.97725	I	0.50182
1	18251	18450	CHH	0.99999	I	0.49416
1	18301	18500	CHH	0.52033	I	0.64566
1	18351	18550	CHH	0.99998	M	0.83089
1	18851	19050	CHH	0.99521	U	0.15903
1	18901	19100	CHH	0.99851	U	0.15792
1	18951	19150	CHH	0.83253	I	0.55055
1	19001	19200	CHH	0.94154	M	0.81121
1	19051	19250	CHH	0.96627	M	0.81954
1	19101	19300	CHH	0.99952	I	0.49432
1	19151	19350	CHH	0.99975	U	0.1575
1	19201	19400	CHH	0.99998	U	0.15743
1	19251	19450	CHH	0.99999	U	0.15742
1	19301	19500	CHH	0.99999	U	0.15742
1	19351	19550	CHH	0.99997	U	0.15743
1	19401	19600	CHH	0.9106	U	0.18752
1	19551	19750	CHH	0.99632	M	0.82966
1	19601	19800	CHH	0.70227	I	0.59438
1	19651	19850	CHH	0.92195	I	0.5202
1	19701	19900	CHH	0.87986	I	0.45371
1	19751	19950	CHH	0.99953	U	0.15758
1	19801	20000	CHH	0.99999	U	0.15742
1	19851	20050	CHH	0.99999	U	0.15742
1	19901	20100	CHH	0.99999	U	0.15742
1	19951	20150	CHH	0.99987	U	0.15747
1	20001	20200	CHH	0.99997	U	0.15743
1	20051	20250	CHH	0.99998	U	0.15743
1	20101	20300	CHH	0.99999	U	0.15742
1	20201	20400	CHH	0.99997	M	0.83089
1	20251	20450	CHH	0.99999	M	0.8309
1	20301	20500	CHH	0.99999	M	0.8309
1	20351	20550	CHH	0.99999	M	0.8309
1	20451	20650	CHH	0.99999	M	0.8309
1	20501	20700	CHH	0.99998	M	0.83089
1	20551	20750	CHH	0.99998	M	0.83089
1	20601	20800	CHH	0.90052	M	0.7974
1	20651	20850	CHH	0.99975	U	0.1575
1	20751	20950	CHH	0.99756	U	0.15824
1	20801	21000	CHH	0.80853	U	0.22189
1	20851	21050	CHH	0.9231	M	0.805
1	20901	21100	CHH	0.8172	I	0.43261
1	20951	21150	CHH	0.75225	I	0.41074
1	21001	21200	CHH	0.64575	I	0.37487
1	21051	21250	CHH	0.92136	U	0.1839
1	21101	21300	CHH	0.70346	I	0.39431
1	21151	21350	CHH	0.77734	I	0.41925
1	21201	21400	CHH	0.81117	M	0.76731
1	21251	21450	CHH	0.99979	M	0.83083
1	21301	21500	CHH	0.99999	M	0.8309
1	21351	21550	CHH	0.99999	M	0.8309
1	21401	21600	CHH	0.68071	M	0.72338
1	21451	21650	CHH	0.97489	I	0.48575
1	21501	21700	CHH	0.96527	U	0.16912
1	21551	21750	CHH	0.71713	U	0.25267
1	21601	21800	CHH	0.9452	U	0.17587
1	21651	21850	CHH	0.81094	U	0.22108
1	21901	22100	CHH	0.99915	I	0.49388
1	21951	22150	CHH	0.99999	U	0.15742
1	22001	22200	CHH	0.99999	U	0.15742
1	22051	22250	CHH	0.93139	I	0.47106
1	22101	22300	CHH	0.60267	I	0.62795
1	22151	22350	CHH	0.96023	I	0.50755
1	22201	22400	CHH	0.99999	M	0.8309
1	22251	22450	CHH	0.99999	M	0.8309
1	22301	22500	CHH	0.74759	M	0.7459
1	22351	22550	CHH	0.74759	M	0.7459
1	22401	22600	CHH	0.84049	M	0.77719
1	22451	22650	CHH	0.99908	M	0.83059
1	22501	22700	CHH	0.78188	M	0.75745
1	22551	22750	CHH	0.99793	M	0.8302
1	22601	22800	CHH	0.99527	I	0.49574
1	22651	22850	CHH	0.99691	I	0.49516
1	22951	23150	CHH	0.79844	M	0.76284
1	23001	23200	CHH	0.93347	I	0.47176
1	23051	23250	CHH	0.69999	I	0.39314
1	23101	23300	CHH	0.9996	I	0.49403
1	23151	23350	CHH	0.99999	I	0.49416
1	23201	23400	CHH	0.84769	I	0.54545
1	23251	23450	CHH	0.99998	I	0.49415
1	23301	23500	CHH	0.99999	I	0.49416
1	23351	23550	CHH	0.99824	I	0.49357
1	23401	23600	CHH	0.99966	I	0.49405
1	23451	23650	CHH	0.99999	I	0.49416
1	23501	23700	CHH	0.99999	U	0.15742
1	23551	23750	CHH	0.54319	U	0.31124
1	23601	23800	CHH	0.99975	U	0.1575
1	23651	23850	CHH	0.99967	U	0.15753
1	23701	23900	CHH	0.99999	U	0.15742
1	23751	23950	CHH	0.99999	U	0.15742
1	23801	24000	CHH	0.99999	U	0.15742
1	23851	24050	CHH	0.99999	U	0.15742
1	23901	24100	CHH	0.99983	U	0.15748
1	23951	24150	CHH	0.99999	U	0.15742
1	24001	24200	CHH	0.99999	U	0.15742
1	24051	24250	CHH	0.99999	I	0.49416
1	24101	24300	CHH	0.99996	I	0.49417
1	24151	24350	CHH	0.89519	I	0.52945
1	24201	24400	CHH	0.97725	I	0.50182
1	24251	24450	CHH	0.99997	M	0.83089
1	24301	24500	CHH	0.93855	I	0.47569
1	24351	24550	CHH	0.83573	I	0.44002
1	24401	24600	CHH	0.99999	U	0.15742
1	24451	24650	CHH	0.99999	U	0.15742
1	24501	24700	CHH	0.89478	U	0.19285
1	24551	24750	CHH	0.9882	U	0.16139
1	24601	24800	CHH	0.5029	M	0.66351
1	24651	24850	CHH	0.99996	I	0.49417
1	24701	24900	CHH	0.99953	U	0.15758
1	24751	24950	CHH	0.99912	U	0.15772
1	24801	25000	CHH	0.99953	U	0.15758
1	24851	25050	CHH	0.62048	I	0.36688
1	24901	25100	CHH	0.65908	I	0.60223
1	24951	25150	CHH	0.69016	I	0.59829
1	25001	25200	CHH	0.68071	M	0.72338
1	25051	25250	CHH	0.9931	M	0.82858
1	25101	25300	CHH	0.99999	M	0.8309
1	25151	25350	CHH	0.99999	M	0.8309
1	25201	25400	CHH	0.99999	M	0.8309
1	25251	25450	CHH	0.99855	M	0.83041
1	25301	25500	CHH	0.52665	I	0.33479
1	25351	25550	CHH	0.99999	U	0.15742
1	25401	25600	CHH	0.99999	U	0.15742
1	25451	25650	CHH	0.99999	U	0.15742
1	25501	25700	CHH	0.99999	U	0.15742
1	25551	25750	CHH	0.82951	M	0.77349
1	25601	25800	CHH	0.99999	I	0.49416
1	25651	25850	CHH	0.77866	I	0.41963
1	25701	25900	CHH	0.9947	U	0.15921
1	25751	25950	CHH	0.99999	U	0.15742
1	25801	26000	CHH	0.99999	U	0.15742
1	25851	26050	CHH	0.99985	U	0.15747
1	25901	26100	CHH	0.68346	U	0.26443
1	25951	26150	CHH	0.9184	I	0.47829
1	26001	26200	CHH	0.99998	M	0.83089
1	26051	26250	CHH	0.99999	M	0.8309
1	26101	26300	CHH	0.99999	M	0.8309
1	26151	26350	CHH	0.99997	M	0.83089
1	26201	26400	CHH	0.86695	I	0.53896
1	26251	26450	CHH	0.53934	I	0.64928
1	26301	26500	CHH	0.57578	M	0.68805
1	26351	26550	CHH	0.97321	M	0.82188
1	26401	26600	CHH	0.99611	M	0.82959
1	26451	26650	CHH	0.58631	M	0.69138
1	26501	26700	CHH	0.99611	M	0.82959
1	26551	26750	CHH	0.9931	M	0.82858
1	26601	26800	CHH	0.98076	M	0.82442
1	26651	26850	CHH	0.99184	M	0.82815
1	26701	26900	CHH	0.58385	I	0.63428
1	26751	26950	CHH	0.99817	I	0.49467
1	26801	27000	CHH	0.9921	I	0.49681
1	26851	27050	CHH	0.99262	I	0.49293
1	26901	27100	CHH	0.99999	U	0.15742
1	26951	27150	CHH	0.99999	U	0.15742
1	27001	27200	CHH	0.99999	U	0.15742
1	27051	27250	CHH	0.99999	U	0.15742
1	27101	27300	CHH	0.99999	I	0.49416
1	27151	27350	CHH	0.99222	U	0.16004
1	27201	27400	CHH	0.99983	I	0.4941
1	27251	27450	CHH	0.99999	I	0.49416
1	27301	27500	CHH	0.99997	I	0.49415
1	27351	27550	CHH	0.78386	M	0.75812
1	27401	27600	CHH	0.9898	M	0.82746
1	27451	27650	CHH	0.99994	U	0.15744
1	27501	27700	CHH	0.99953	U	0.15758
1	27551	27750	CHH	0.99922	U	0.15768
1	27601	27800	CHH	0.99996	U	0.15743
1	27651	27850	CHH	0.99999	U	0.15742
1	27701	27900	CHH	0.99999	U	0.15742
1	27751	27950	CHH	0.99976	U	0.1575
1	27801	28000	CHH	0.99816	U	0.15804
1	27851	28050	CHH	0.99999	M	0.8309
1	27901	28100	CHH	0.99999	M	0.8309
1	27951	28150	CHH	0.99999	M	0.8309
1	28001	28200	CHH	0.99999	M	0.8309
1	28051	28250	CHH	0.99999	M	0.8309
1	28101	28300	CHH	0.99999	M	0.8309
1	28151	28350	CHH	0.99999	M	0.8309
1	28201	28400	CHH	0.99999	M	0.8309
1	28251	28450	CHH	0.99999	M	0.8309
1	28301	28500	CHH	0.99993	I	0.49418
1	28351	28550	CHH	0.99857	I	0.49368
1	28401	28600	CHH	0.99553	I	0.49265
1	28451	28650	CHH	0.99996	I	0.49415
1	28501	28700	CHH	0.99994	M	0.83088
1	28551	28750	CHH	0.95526	M	0.81583
1	28601	28800	CHH	0.92698	M	0.8063
1	28651	28850	CHH	0.88292	M	0.7914
1	28701	28900	CHH	0.80924	M	0.7666
1	28751	28950	CHH	0.85991	I	0.53886
1	28801	29000	CHH	0.97498	I	0.48963
1	28851	29050	CHH	0.99973	I	0.49425
1	28901	29100	CHH	0.99969	I	0.49406
1	28951	29150	CHH	0.99969	I	0.49406
1	29001	29200	CHH	0.99981	I	0.4941
1	29051	29250	CHH	0.89852	U	0.19159
1	29101	29300	CHH	0.83573	I	0.44002
1	29151	29350	CHH	0.84336	M	0.77815
1	29201	29400	CHH	0.98846	M	0.82701
1	29251	29450	CHH	0.98846	M	0.82701
1	29301	29500	CHH	0.96806	M	0.82014
1	29351	29550	CHH	0.92876	U	0.18141
1	29401	29600	CHH	0.80595	U	0.22276
1	29451	29650	CHH	0.80595	U	0.22276
1	29501	29700	CHH	0.95309	I	0.47837
1	29551	29750	CHH	0.98408	I	0.49929
1	29601	29800	CHH	0.991	I	0.49707
1	29651	29850	CHH	0.5029	M	0.66351
1	29701	29900	CHH	0.99652	M	0.82973
1	29751	29950	CHH	0.79135	M	0.76064
1	29801	30000	CHH	0.57287	M	0.68703
1	29851	30050	CHH	0.8716	U	0.20076
1	29901	30100	CHH	0.99999	U	0.15742
1	30001	30200	CHH	0.99999	I	0.49416
1	30051	30250	CHH	0.9983	U	0.15799
1	30101	30300	CHH	0.99999	I	0.49416
1	30151	30350	CHH	0.99998	I	0.49416
1	30201	30400	CHH	0.99999	U	0.15742
1	30251	30450	CHH	0.99959	I	0.49402
1	30301	30500	CHH	0.99999	U	0.15742
1	30351	30550	CHH	0.99999	U	0.15742
1	30401	30600	CHH	0.99999	U	0.15742
1	30451	30650	CHH	0.99999	U	0.15742
1	30501	30700	CHH	0.96743	U	0.16839
1	30551	30750	CHH	0.75091	U	0.2413
1	30601	30800	CHH	0.99996	I	0.49415
1	30651	30850	CHH	0.85124	I	0.44407
1	30701	30900	CHH	0.99957	M	0.83075
1	30751	30950	CHH	0.99985	M	0.83085
1	30801	31000	CHH	0.9962	M	0.82962
1	30851	31050	CHH	0.99831	M	0.83033
1	30901	31100	CHH	0.99925	I	0.49391
1	30951	31150	CHH	0.60917	I	0.36255
1	31001	31200	CHH	0.74779	U	0.24235
1	31051	31250	CHH	0.99999	U	0.15742
1	31101	31300	CHH	0.99999	U	0.15742
1	31151	31350	CHH	0.99998	U	0.15743
1	31201	31400	CHH	0.99996	M	0.83088
1	31251	31450	CHH	0.99999	M	0.8309
1	31301	31500	CHH	0.99999	M	0.8309
1	31351	31550	CHH	0.99999	M	0.8309
1	31401	31600	CHH	0.62596	I	0.5014
1	31451	31650	CHH	0.74282	I	0.55695
1	31501	31700	CHH	0.92307	I	0.46825
1	31551	31750	CHH	0.97437	U	0.16605
1	31601	31800	CHH	0.99999	U	0.15742
1	31651	31850	CHH	0.99999	U	0.15742
1	31701	31900	CHH	0.99999	U	0.15742
1	31751	31950	CHH	0.99974	U	0.15751
1	31801	32000	CHH	0.99985	I	0.49421
1	31851	32050	CHH	0.9999	I	0.49415
1	31901	32100	CHH	0.99971	I	0.49425
1	31951	32150	CHH	0.99945	M	0.83071
1	32001	32200	CHH	0.99981	M	0.83084
1	32051	32250	CHH	0.99735	I	0.49327
1	32101	32300	CHH	0.95831	I	0.48012
1	32151	32350	CHH	0.99999	I	0.49416
1	32201	32400	CHH	0.99999	I	0.49416
1	32251	32450	CHH	0.79678	I	0.56259
1	32301	32500	CHH	0.95426	I	0.50956
1	32351	32550	CHH	0.85945	U	0.20475
1	32401	32600	CHH	0.78592	U	0.22951
1	32451	32650	CHH	0.87371	U	0.19995
1	32501	32700	CHH	0.94434	U	0.17616
1	32551	32750	CHH	0.99981	I	0.4941
1	32601	32800	CHH	0.9921	I	0.49681
1	32651	32850	CHH	0.96154	I	0.50711
1	32701	32900	CHH	0.99755	M	0.83007
1	32751	32950	CHH	0.98032	I	0.48754
1	32801	33000	CHH	0.99616	I	0.49288
1	32851	33050	CHH	0.99766	I	0.4934
1	32901	33100	CHH	0.93347	I	0.47176
1	32951	33150	CHH	0.70463	M	0.73139
1	33001	33200	CHH	0.55595	I	0.64338
1	33051	33250	CHH	0.77503	I	0.56571
1	33101	33300	CHH	0.91059	I	0.49846
1	33151	33350	CHH	0.83814	I	0.5344
1	33201	33400	CHH	0.74282	I	0.55695
1	33251	33450	CHH	0.67707	I	0.38544
