seqnames	start	end	context	posteriorMax	status	rc.meth.lvl
1	4601	4800	CHH	0.99999	I	0.49604
1	4651	4850	CHH	0.99999	M	0.83589
1	4701	4900	CHH	0.99999	M	0.83589
1	4751	4950	CHH	0.99999	M	0.83589
1	4801	5000	CHH	0.99999	M	0.83589
1	4851	5050	CHH	0.93463	M	0.81368
1	4901	5100	CHH	0.99938	I	0.49583
1	4951	5150	CHH	0.86359	U	0.20254
1	5001	5200	CHH	0.66223	U	0.27097
1	5051	5250	CHH	0.99964	I	0.49616
1	5101	5300	CHH	0.99336	M	0.83364
1	5151	5350	CHH	0.5198	I	0.65924
1	5201	5400	CHH	0.90421	I	0.52859
1	5251	5450	CHH	0.99853	M	0.8354
1	5301	5500	CHH	0.94907	I	0.47907
1	5351	5550	CHH	0.69626	I	0.59812
1	5401	5600	CHH	0.7135	I	0.59321
1	5451	5650	CHH	0.95708	I	0.48724
1	5501	5700	CHH	0.8629	I	0.46676
1	5551	5750	CHH	0.59046	I	0.35915
1	5601	5800	CHH	0.80462	U	0.22299
1	5651	5850	CHH	0.63961	I	0.41619
1	5701	5900	CHH	0.76233	I	0.50088
1	5751	5950	CHH	0.87329	M	0.79282
1	5801	6000	CHH	0.95489	M	0.82056
1	5851	6050	CHH	0.65747	M	0.71948
1	5901	6100	CHH	0.99999	M	0.83589
1	5951	6150	CHH	0.99999	M	0.83589
1	6001	6200	CHH	0.99999	M	0.83589
1	6051	6250	CHH	0.99999	M	0.83589
1	6101	6300	CHH	0.99285	I	0.49835
1	6151	6350	CHH	0.97672	I	0.49137
1	6201	6400	CHH	0.9827	I	0.49074
1	6251	6450	CHH	0.74027	U	0.24446
1	6301	6500	CHH	0.73061	I	0.40449
1	6351	6550	CHH	0.80952	I	0.4313
1	6401	6600	CHH	0.99999	U	0.15618
1	6451	6650	CHH	0.99999	U	0.15618
1	6501	6700	CHH	0.99999	U	0.15618
1	6551	6750	CHH	0.99999	U	0.15618
1	6601	6800	CHH	0.99999	I	0.49604
1	6651	6850	CHH	0.99995	I	0.49605
1	6701	6900	CHH	0.99999	M	0.83589
1	6751	6950	CHH	0.99999	M	0.83589
1	6801	7000	CHH	0.94	U	0.17657
1	6851	7050	CHH	0.99996	U	0.1562
1	6901	7100	CHH	0.99998	U	0.15619
1	6951	7150	CHH	0.99998	U	0.15619
1	7001	7200	CHH	0.9827	I	0.49074
1	7051	7250	CHH	0.77961	I	0.42119
1	7101	7300	CHH	0.95349	I	0.49793
1	7151	7350	CHH	0.98601	I	0.49679
1	7201	7400	CHH	0.81552	I	0.43867
1	7251	7450	CHH	0.91703	I	0.49885
1	7301	7500	CHH	0.91186	I	0.51804
1	7351	7550	CHH	0.76233	I	0.50088
1	7401	7600	CHH	0.99653	M	0.83472
1	7451	7650	CHH	0.9937	M	0.83376
1	7501	7700	CHH	0.9937	M	0.83376
1	7551	7750	CHH	0.99956	M	0.83575
1	7601	7800	CHH	0.87329	M	0.79282
1	7651	7850	CHH	0.87329	M	0.79282
1	7701	7900	CHH	0.99999	M	0.83589
1	7751	7950	CHH	0.98142	I	0.50235
1	7801	8000	CHH	0.99999	I	0.49604
1	7851	8050	CHH	0.99999	I	0.49604
1	7901	8100	CHH	0.99999	U	0.15618
1	7951	8150	CHH	0.99999	U	0.15618
1	8001	8200	CHH	0.99998	U	0.15619
1	8051	8250	CHH	0.99999	U	0.15618
1	8101	8300	CHH	0.99999	U	0.15619
1	8151	8350	CHH	0.97068	U	0.16615
1	8201	8400	CHH	0.99396	I	0.49399
1	8251	8450	CHH	0.5325	M	0.67701
1	8301	8500	CHH	0.94362	M	0.81674
1	8351	8550	CHH	0.99998	M	0.83589
1	8401	8600	CHH	0.9999	M	0.83586
1	8451	8650	CHH	0.99998	M	0.83589
1	8501	8700	CHH	0.99999	M	0.83589
1	8551	8750	CHH	0.99999	M	0.83589
1	8601	8800	CHH	0.99999	M	0.83589
1	8651	8850	CHH	0.99999	M	0.83589
1	8701	8900	CHH	0.99999	M	0.83589
1	8751	8950	CHH	0.99999	M	0.83589
1	8801	9000	CHH	0.99963	M	0.83577
1	8851	9050	CHH	0.99995	I	0.49605
1	8901	9100	CHH	0.99999	I	0.49604
1	9051	9250	CHH	0.9993	I	0.4958
1	9101	9300	CHH	0.99999	I	0.49604
1	9151	9350	CHH	0.99999	M	0.83589
1	9201	9400	CHH	0.99999	M	0.83589
1	9251	9450	CHH	0.99999	M	0.83589
1	9301	9500	CHH	0.99999	M	0.83589
1	9351	9550	CHH	0.83828	I	0.44206
1	9401	9600	CHH	0.65095	I	0.3775
1	9451	9650	CHH	0.8439	U	0.20924
1	9501	9700	CHH	0.99605	M	0.83455
1	9551	9750	CHH	0.99999	M	0.83589
1	9601	9800	CHH	0.99999	M	0.83589
1	9651	9850	CHH	0.99999	M	0.83589
1	9701	9900	CHH	0.99997	M	0.83589
1	9751	9950	CHH	0.55795	I	0.34581
1	9801	10000	CHH	0.55795	I	0.34581
1	9851	10050	CHH	0.52699	I	0.33531
1	9901	10100	CHH	0.9999	U	0.15622
1	9951	10150	CHH	0.95186	U	0.17254
1	10001	10200	CHH	0.99999	I	0.49604
1	10051	10250	CHH	0.99999	I	0.49604
1	10101	10300	CHH	0.99976	I	0.49596
1	10151	10350	CHH	0.99999	I	0.49604
1	10201	10400	CHH	0.99977	U	0.15626
1	10251	10450	CHH	0.9985	U	0.15669
1	10301	10500	CHH	0.89466	M	0.8001
1	10351	10550	CHH	0.99999	M	0.83589
1	10401	10600	CHH	0.99999	M	0.83589
1	10451	10650	CHH	0.99999	M	0.83589
1	10501	10700	CHH	0.99997	I	0.49605
1	10551	10750	CHH	0.98496	I	0.49093
1	10601	10800	CHH	0.90647	I	0.52782
1	10651	10850	CHH	0.99998	M	0.83589
1	10701	10900	CHH	0.99999	M	0.83589
1	10751	10950	CHH	0.99999	M	0.83589
1	10801	11000	CHH	0.99999	M	0.83589
1	10851	11050	CHH	0.81945	I	0.55728
1	10901	11100	CHH	0.92623	I	0.51977
1	10951	11150	CHH	0.94988	I	0.50871
1	11001	11200	CHH	0.9832	M	0.83019
1	11051	11250	CHH	0.999	M	0.83556
1	11101	11300	CHH	0.5454	M	0.6814
1	11151	11350	CHH	0.97777	I	0.50359
1	11201	11400	CHH	0.98997	I	0.49945
1	11251	11450	CHH	0.9471	I	0.47806
1	11301	11500	CHH	0.99952	I	0.49588
1	11351	11550	CHH	0.99999	I	0.49604
1	11401	11600	CHH	0.99898	I	0.49638
1	11451	11650	CHH	0.99999	M	0.83589
1	11501	11700	CHH	0.99282	M	0.83346
1	11551	11750	CHH	0.64548	M	0.71541
1	11601	11800	CHH	0.99905	U	0.1565
1	11651	11850	CHH	0.5132	I	0.66148
1	11701	11900	CHH	0.99978	I	0.49611
1	11751	11950	CHH	0.99999	I	0.49604
1	11801	12000	CHH	0.99999	I	0.49604
1	11851	12050	CHH	0.99981	I	0.49598
1	11901	12100	CHH	0.99999	U	0.15618
1	11951	12150	CHH	0.98705	I	0.50023
1	12001	12200	CHH	0.99642	I	0.49537
1	12051	12250	CHH	0.71559	U	0.25284
1	12101	12300	CHH	0.72072	I	0.40113
1	12151	12350	CHH	0.97526	U	0.16459
1	12201	12400	CHH	0.70008	U	0.25811
1	12251	12450	CHH	0.99999	U	0.15618
1	12301	12500	CHH	0.99998	U	0.15619
1	12351	12550	CHH	0.99999	I	0.49604
1	12401	12600	CHH	0.99999	I	0.49604
1	12451	12650	CHH	0.88437	M	0.7966
1	12501	12700	CHH	0.55217	I	0.64823
1	12551	12750	CHH	0.53938	U	0.31273
1	12601	12800	CHH	0.91491	I	0.52496
1	12651	12850	CHH	0.99584	M	0.83448
1	12701	12900	CHH	0.99975	M	0.83581
1	12751	12950	CHH	0.97885	M	0.82871
1	12801	13000	CHH	0.99999	I	0.49604
1	12851	13050	CHH	0.99999	I	0.49604
1	12901	13100	CHH	0.99999	I	0.49604
1	12951	13150	CHH	0.99999	I	0.49604
1	13001	13200	CHH	0.75905	M	0.75401
1	13051	13250	CHH	0.99997	I	0.49605
1	13101	13300	CHH	0.99988	U	0.15622
1	13151	13350	CHH	0.99936	U	0.1564
1	13201	13400	CHH	0.96823	I	0.48524
1	13251	13450	CHH	0.74461	I	0.58283
1	13301	13500	CHH	0.63962	M	0.71342
1	13351	13550	CHH	0.63962	M	0.71342
1	13401	13600	CHH	0.88157	M	0.79558
1	13451	13650	CHH	0.9999	U	0.15621
1	13501	13700	CHH	0.99999	I	0.49604
1	13551	13750	CHH	0.99999	I	0.49604
1	13601	13800	CHH	0.99999	I	0.49604
1	13651	13850	CHH	0.99993	M	0.83587
1	13701	13900	CHH	0.81552	I	0.43867
1	13751	13950	CHH	0.54782	I	0.35633
1	14001	14200	CHH	0.89265	I	0.52775
1	14051	14250	CHH	0.76972	I	0.44593
1	14101	14300	CHH	0.88394	I	0.53508
1	14151	14350	CHH	0.87896	M	0.79476
1	14201	14400	CHH	0.97598	M	0.82773
1	14251	14450	CHH	0.99774	M	0.83513
1	14701	14900	CHH	0.99999	I	0.49604
1	14751	14950	CHH	0.79078	M	0.76479
1	14801	15000	CHH	0.99999	M	0.83589
1	14851	15050	CHH	0.99999	M	0.83589
1	14901	15100	CHH	0.99999	M	0.83589
1	14951	15150	CHH	0.9819	M	0.82974
1	15301	15500	CHH	0.99999	U	0.15618
1	15751	15950	CHH	0.95577	I	0.48104
1	15801	16000	CHH	0.99511	I	0.49456
1	15851	16050	CHH	0.99999	M	0.83589
1	15901	16100	CHH	0.99999	M	0.83589
1	15951	16150	CHH	0.99999	M	0.83589
1	16001	16200	CHH	0.99999	M	0.83589
1	16051	16250	CHH	0.99991	M	0.83587
1	16101	16300	CHH	0.73444	M	0.74564
1	16251	16450	CHH	0.99997	U	0.15619
1	16301	16500	CHH	0.99992	U	0.15621
1	16351	16550	CHH	0.9914	M	0.83297
1	16401	16600	CHH	0.90632	M	0.80406
1	16451	16650	CHH	0.99998	M	0.83589
1	16501	16700	CHH	0.99957	M	0.83575
1	16551	16750	CHH	0.91063	M	0.80552
1	16601	16800	CHH	0.99732	M	0.83499
1	16651	16850	CHH	0.99294	I	0.49364
1	16701	16900	CHH	0.99848	I	0.49553
1	16751	16950	CHH	0.99999	U	0.15618
1	16801	17000	CHH	0.99999	U	0.15618
1	16851	17050	CHH	0.92312	U	0.18231
1	16901	17100	CHH	0.97464	U	0.1648
1	18001	18200	CHH	0.99999	M	0.83589
1	18051	18250	CHH	0.99999	M	0.83589
1	18101	18300	CHH	0.99999	M	0.83589
1	18151	18350	CHH	0.99814	M	0.83526
1	18201	18400	CHH	0.81946	M	0.77454
1	18251	18450	CHH	0.81946	M	0.77454
1	18301	18500	CHH	0.69626	I	0.59812
1	18351	18550	CHH	0.62936	I	0.61572
1	18851	19050	CHH	0.95874	I	0.50103
1	18901	19100	CHH	0.84954	I	0.53312
1	18951	19150	CHH	0.99999	M	0.83589
1	19001	19200	CHH	0.99999	M	0.83589
1	19051	19250	CHH	0.99999	M	0.83589
1	19101	19300	CHH	0.99999	M	0.83589
1	19151	19350	CHH	0.99832	M	0.83533
1	19201	19400	CHH	0.99915	I	0.49633
1	19251	19450	CHH	0.99759	I	0.49686
1	19301	19500	CHH	0.98859	I	0.49991
1	19351	19550	CHH	0.9019	I	0.52938
1	19401	19600	CHH	0.99999	I	0.49604
1	19551	19750	CHH	0.99999	U	0.15618
1	19601	19800	CHH	0.99998	I	0.49604
1	19651	19850	CHH	0.99996	I	0.49605
1	19701	19900	CHH	0.99999	M	0.83589
1	19751	19950	CHH	0.99999	M	0.83589
1	19801	20000	CHH	0.97862	I	0.48878
1	19851	20050	CHH	0.73061	I	0.40449
1	19901	20100	CHH	0.99999	U	0.15618
1	19951	20150	CHH	0.99999	U	0.15618
1	20001	20200	CHH	0.99999	U	0.15618
1	20051	20250	CHH	0.99997	U	0.15619
1	20101	20300	CHH	0.99999	M	0.83589
1	20201	20400	CHH	0.99999	M	0.83589
1	20251	20450	CHH	0.99999	M	0.83589
1	20301	20500	CHH	0.94362	M	0.81674
1	20351	20550	CHH	0.99867	M	0.83545
1	20451	20650	CHH	0.99995	M	0.83588
1	20501	20700	CHH	0.99999	M	0.83589
1	20551	20750	CHH	0.99999	M	0.83589
1	20601	20800	CHH	0.99999	M	0.83589
1	20651	20850	CHH	0.99999	M	0.83589
1	20751	20950	CHH	0.99984	I	0.49601
1	20801	21000	CHH	0.99987	I	0.49607
1	20851	21050	CHH	0.9998	I	0.4961
1	20901	21100	CHH	0.99999	U	0.15618
1	20951	21150	CHH	0.99997	U	0.15619
1	21001	21200	CHH	0.99999	U	0.15619
1	21051	21250	CHH	0.99997	U	0.15619
1	21101	21300	CHH	0.89328	I	0.46297
1	21151	21350	CHH	0.79045	I	0.56314
1	21201	21400	CHH	0.99999	M	0.83589
1	21251	21450	CHH	0.99999	M	0.83589
1	21301	21500	CHH	0.99999	M	0.83589
1	21351	21550	CHH	0.99999	M	0.83589
1	21401	21600	CHH	0.96873	I	0.48542
1	21451	21650	CHH	0.76651	U	0.23554
1	21501	21700	CHH	0.94582	U	0.1746
1	21551	21750	CHH	0.99999	U	0.15618
1	21601	21800	CHH	0.99999	U	0.15618
1	21651	21850	CHH	0.99996	U	0.15619
1	21901	22100	CHH	0.99999	M	0.83589
1	21951	22150	CHH	0.99999	M	0.83589
1	22001	22200	CHH	0.99777	M	0.83514
1	22051	22250	CHH	0.99305	I	0.49368
1	22101	22300	CHH	0.99999	U	0.15618
1	22151	22350	CHH	0.99999	U	0.15618
1	22201	22400	CHH	0.99999	U	0.15618
1	22251	22450	CHH	0.99882	I	0.49564
1	22301	22500	CHH	0.87905	I	0.53714
1	22351	22550	CHH	0.58389	M	0.69448
1	22401	22600	CHH	0.58389	M	0.69448
1	22451	22650	CHH	0.99701	U	0.1572
1	22501	22700	CHH	0.99982	U	0.15624
1	22551	22750	CHH	0.99998	I	0.49604
1	22601	22800	CHH	0.98944	I	0.49963
1	22651	22850	CHH	0.99999	M	0.83589
1	22951	23150	CHH	0.86866	I	0.45461
1	23001	23200	CHH	0.96826	M	0.82511
1	23051	23250	CHH	0.98233	M	0.82989
1	23101	23300	CHH	0.99989	I	0.496
1	23151	23350	CHH	0.99989	I	0.496
1	23201	23400	CHH	0.99999	U	0.15618
1	23251	23450	CHH	0.99999	U	0.15618
1	23301	23500	CHH	0.99999	I	0.49604
1	23351	23550	CHH	0.99999	I	0.49604
1	23401	23600	CHH	0.94899	I	0.51337
1	23451	23650	CHH	0.99999	I	0.49604
1	23501	23700	CHH	0.9998	U	0.15625
1	23551	23750	CHH	0.99999	U	0.15619
1	23601	23800	CHH	0.99983	I	0.49598
1	23651	23850	CHH	0.84148	M	0.78202
1	23701	23900	CHH	0.86451	I	0.54208
1	23751	23950	CHH	0.99853	M	0.8354
1	23801	24000	CHH	0.99803	I	0.4967
1	23851	24050	CHH	0.97247	I	0.48687
1	23901	24100	CHH	0.94988	I	0.50871
1	23951	24150	CHH	0.90765	I	0.46524
1	24001	24200	CHH	0.91186	I	0.51804
1	24051	24250	CHH	0.8629	I	0.46676
1	24101	24300	CHH	0.85622	I	0.49994
1	24151	24350	CHH	0.81488	M	0.77266
1	24201	24400	CHH	0.70771	M	0.73629
1	24251	24450	CHH	0.55189	M	0.68357
1	24301	24500	CHH	0.99396	I	0.49399
1	24351	24550	CHH	0.99396	I	0.49399
1	24401	24600	CHH	0.69203	I	0.6007
1	24451	24650	CHH	0.99625	M	0.83462
1	24501	24700	CHH	0.99999	M	0.83589
1	24551	24750	CHH	0.99999	M	0.83589
1	24601	24800	CHH	0.99999	M	0.83589
1	24651	24850	CHH	0.88705	M	0.79751
1	24701	24900	CHH	0.52616	I	0.65708
1	24751	24950	CHH	0.54563	I	0.65046
1	24801	25000	CHH	0.9993	I	0.4958
1	24851	25050	CHH	0.99994	I	0.49602
1	24901	25100	CHH	0.99058	U	0.15939
1	24951	25150	CHH	0.99058	U	0.15939
1	25001	25200	CHH	0.99999	U	0.15618
1	25051	25250	CHH	0.99999	U	0.15618
1	25101	25300	CHH	0.99999	U	0.15618
1	25151	25350	CHH	0.99999	U	0.15618
1	25201	25400	CHH	0.99996	U	0.1562
1	25251	25450	CHH	0.99998	U	0.15619
1	25301	25500	CHH	0.99771	U	0.15696
1	25351	25550	CHH	0.99863	U	0.15665
1	25401	25600	CHH	0.67399	I	0.60018
1	25451	25650	CHH	0.95349	I	0.49793
1	25501	25700	CHH	0.91248	U	0.18593
1	25551	25750	CHH	0.99988	U	0.15622
1	25601	25800	CHH	0.99997	U	0.15619
1	25651	25850	CHH	0.99996	U	0.1562
1	25701	25900	CHH	0.99797	U	0.15687
1	25751	25950	CHH	0.99863	U	0.15665
1	25801	26000	CHH	0.9936	U	0.15836
1	25851	26050	CHH	0.99661	U	0.15733
1	25901	26100	CHH	0.99661	U	0.15733
1	25951	26150	CHH	0.63961	I	0.41619
1	26001	26200	CHH	0.99999	U	0.15618
1	26051	26250	CHH	0.99999	U	0.15618
1	26101	26300	CHH	0.99999	U	0.15618
1	26151	26350	CHH	0.99999	U	0.15618
1	26201	26400	CHH	0.88157	M	0.79558
1	26251	26450	CHH	0.87313	I	0.53676
1	26301	26500	CHH	0.97437	I	0.49725
1	26351	26550	CHH	0.99927	U	0.15643
1	26401	26600	CHH	0.99995	U	0.1562
1	26451	26650	CHH	0.99989	U	0.15622
1	26501	26700	CHH	0.99999	U	0.15618
1	26551	26750	CHH	0.99999	U	0.15618
1	26601	26800	CHH	0.99999	U	0.15618
1	26651	26850	CHH	0.95829	I	0.48187
1	26701	26900	CHH	0.98445	M	0.83061
1	26751	26950	CHH	0.99996	M	0.83588
1	26801	27000	CHH	0.99999	M	0.83589
1	26851	27050	CHH	0.99965	M	0.83578
1	26901	27100	CHH	0.99999	M	0.83589
1	26951	27150	CHH	0.99995	M	0.83588
1	27001	27200	CHH	0.99945	M	0.83571
1	27051	27250	CHH	0.99999	I	0.49604
1	27101	27300	CHH	0.99999	U	0.15619
1	27151	27350	CHH	0.99999	I	0.49604
1	27201	27400	CHH	0.99999	I	0.49604
1	27251	27450	CHH	0.99999	I	0.49604
1	27301	27500	CHH	0.99999	I	0.49604
1	27351	27550	CHH	0.99999	I	0.49604
1	27401	27600	CHH	0.75136	I	0.41154
1	27451	27650	CHH	0.97437	I	0.49725
1	27501	27700	CHH	0.99992	U	0.15621
1	27551	27750	CHH	0.99999	I	0.49604
1	27601	27800	CHH	0.99999	I	0.49604
1	27651	27850	CHH	0.99999	I	0.49604
1	27701	27900	CHH	0.99998	M	0.83589
1	27751	27950	CHH	0.96638	U	0.16761
1	27801	28000	CHH	0.55795	I	0.34581
1	27851	28050	CHH	0.65095	I	0.3775
1	27901	28100	CHH	0.98748	I	0.49358
1	27951	28150	CHH	0.75922	I	0.57787
1	28001	28200	CHH	0.99148	I	0.49827
1	28051	28250	CHH	0.97662	I	0.50359
1	28101	28300	CHH	0.99509	U	0.15785
1	28151	28350	CHH	0.99999	U	0.15619
1	28201	28400	CHH	0.99961	U	0.15631
1	28251	28450	CHH	0.99961	U	0.15631
1	28301	28500	CHH	0.76233	I	0.50088
1	28351	28550	CHH	0.96826	M	0.82511
1	28401	28600	CHH	0.99999	M	0.83589
1	28451	28650	CHH	0.99999	I	0.49604
1	28501	28700	CHH	0.99999	I	0.49604
1	28551	28750	CHH	0.99999	I	0.49604
1	28601	28800	CHH	0.99999	U	0.15618
1	28651	28850	CHH	0.98029	U	0.16288
1	28701	28900	CHH	0.99667	U	0.15731
1	28751	28950	CHH	0.97068	U	0.16615
1	28801	29000	CHH	0.99999	M	0.83589
1	28851	29050	CHH	0.99999	M	0.83589
1	28901	29100	CHH	0.99999	M	0.83589
1	28951	29150	CHH	0.99999	M	0.83589
1	29001	29200	CHH	0.79045	I	0.56314
1	29051	29250	CHH	0.81945	I	0.55728
1	29101	29300	CHH	0.81706	I	0.43387
1	29151	29350	CHH	0.98483	U	0.16134
1	29201	29400	CHH	0.99711	U	0.15717
1	29251	29450	CHH	0.99999	U	0.15618
1	29301	29500	CHH	0.99918	U	0.15646
1	29351	29550	CHH	0.977	U	0.164
1	29401	29600	CHH	0.99999	U	0.15618
1	29451	29650	CHH	0.99999	I	0.49604
1	29501	29700	CHH	0.99999	I	0.49604
1	29551	29750	CHH	0.99999	I	0.49604
1	29601	29800	CHH	0.99999	M	0.83589
1	29651	29850	CHH	0.99999	M	0.83589
1	29701	29900	CHH	0.99999	M	0.83589
1	29751	29950	CHH	0.99999	M	0.83589
1	29801	30000	CHH	0.87583	U	0.19838
1	29851	30050	CHH	0.99999	M	0.83589
1	29901	30100	CHH	0.99999	M	0.83589
1	30001	30200	CHH	0.74926	M	0.75068
1	30051	30250	CHH	0.99999	U	0.15619
1	30101	30300	CHH	0.99999	U	0.15618
1	30151	30350	CHH	0.99997	U	0.15619
1	30201	30400	CHH	0.52699	I	0.33531
1	30251	30450	CHH	0.53938	U	0.31273
1	30301	30500	CHH	0.99638	I	0.49481
1	30351	30550	CHH	0.89597	I	0.46069
1	30401	30600	CHH	0.96473	I	0.48405
1	30451	30650	CHH	0.99999	M	0.83589
1	30501	30700	CHH	0.99999	M	0.83589
1	30551	30750	CHH	0.99999	M	0.83589
1	30601	30800	CHH	0.99999	M	0.83589
1	30651	30850	CHH	0.99245	M	0.83333
1	30701	30900	CHH	0.88714	I	0.53439
1	30751	30950	CHH	0.77768	M	0.76034
1	30801	31000	CHH	0.61536	I	0.62675
1	30851	31050	CHH	0.89214	I	0.53263
1	30901	31100	CHH	0.84954	I	0.53312
1	30951	31150	CHH	0.98766	M	0.8317
1	31001	31200	CHH	0.99938	I	0.49583
1	31051	31250	CHH	0.99884	I	0.49565
1	31101	31300	CHH	0.99999	I	0.49604
1	31151	31350	CHH	0.61437	I	0.36498
1	31201	31400	CHH	0.94362	M	0.81674
1	31251	31450	CHH	0.75922	I	0.57787
1	31301	31500	CHH	0.97878	I	0.50319
1	31351	31550	CHH	0.99999	I	0.49604
1	31401	31600	CHH	0.99999	I	0.49604
1	31451	31650	CHH	0.99999	I	0.49604
1	31501	31700	CHH	0.99901	I	0.49571
1	31551	31750	CHH	0.99587	U	0.15759
1	31601	31800	CHH	0.99807	U	0.15684
1	31651	31850	CHH	0.99391	U	0.15825
1	31701	31900	CHH	0.75497	I	0.55564
1	31751	31950	CHH	0.99999	U	0.15618
1	31801	32000	CHH	0.99999	U	0.15618
1	31851	32050	CHH	0.99999	U	0.15618
1	31901	32100	CHH	0.99999	U	0.15618
1	31951	32150	CHH	0.99999	U	0.15619
1	32001	32200	CHH	0.99999	U	0.15619
1	32051	32250	CHH	0.99526	M	0.83429
1	32101	32300	CHH	0.61536	I	0.62675
1	32151	32350	CHH	0.80689	I	0.56097
1	32201	32400	CHH	0.94582	U	0.1746
1	32251	32450	CHH	0.94582	U	0.1746
1	32301	32500	CHH	0.99771	U	0.15696
1	32351	32550	CHH	0.99918	U	0.15646
1	32401	32600	CHH	0.67879	I	0.38689
1	32451	32650	CHH	0.99999	U	0.15619
1	32501	32700	CHH	0.99998	U	0.15619
1	32551	32750	CHH	0.87131	I	0.45231
1	32601	32800	CHH	0.99999	I	0.49604
1	32651	32850	CHH	0.99999	I	0.49604
1	32701	32900	CHH	0.99999	I	0.49604
1	32751	32950	CHH	0.9997	M	0.83579
1	32801	33000	CHH	0.69173	M	0.73108
1	32851	33050	CHH	0.79045	I	0.56314
1	32901	33100	CHH	0.57087	M	0.68985
1	32951	33150	CHH	0.67399	I	0.60018
1	33001	33200	CHH	0.68954	U	0.26169
1	33051	33250	CHH	0.55795	I	0.34581
1	33101	33300	CHH	0.99488	I	0.49778
1	33151	33350	CHH	0.99983	I	0.49598
1	33201	33400	CHH	0.9997	I	0.49614
1	33251	33450	CHH	0.99949	I	0.49621
