seqnames	start	end	context	posteriorMax	status	rc.meth.lvl
1	5851	6050	CG	0.85986	U	0.11537
1	5901	6100	CG	0.85986	U	0.11537
1	5951	6150	CG	0.58582	I	0.31097
1	6001	6200	CG	0.58582	I	0.31097
1	6051	6250	CG	0.6289	M	0.73853
1	6101	6300	CG	0.6289	M	0.73853
1	6151	6350	CG	0.6289	M	0.73853
1	6201	6400	CG	0.6289	M	0.73853
1	6251	6450	CG	0.6289	M	0.73853
1	6301	6500	CG	0.6289	M	0.73853
1	6351	6550	CG	0.6289	M	0.73853
1	6401	6600	CG	0.6289	M	0.73853
1	6451	6650	CG	0.6289	M	0.73853
1	6501	6700	CG	0.65713	I	0.51457
1	6551	6750	CG	0.61118	U	0.24578
1	6601	6800	CG	0.61118	U	0.24578
1	6651	6850	CG	0.61118	U	0.24578
1	6701	6900	CG	0.33333	U	0.48454
1	6751	6950	CG	0.61118	U	0.24578
1	6801	7000	CG	0.61118	U	0.24578
1	6851	7050	CG	0.65713	I	0.51457
1	6901	7100	CG	0.65713	I	0.51457
1	6951	7150	CG	0.6289	M	0.73853
1	7001	7200	CG	0.6289	M	0.73853
1	7051	7250	CG	0.33333	U	0.48454
1	7101	7300	CG	0.33333	U	0.48454
1	7151	7350	CG	0.33333	U	0.48454
1	7201	7400	CG	0.6289	M	0.73853
1	7251	7450	CG	0.6289	M	0.73853
1	7301	7500	CG	0.6289	M	0.73853
1	7351	7550	CG	0.6289	M	0.73853
1	7401	7600	CG	0.33333	U	0.48454
1	7451	7650	CG	0.33333	U	0.48454
1	7501	7700	CG	0.33333	U	0.48454
1	7551	7750	CG	0.33333	U	0.48454
1	7601	7800	CG	0.33333	U	0.48454
1	7651	7850	CG	0.33333	U	0.48454
1	7701	7900	CG	0.99996	U	0.0549
1	7751	7950	CG	0.99996	U	0.0549
1	7801	8000	CG	0.99996	U	0.0549
1	7851	8050	CG	0.99996	U	0.0549
1	7901	8100	CG	0.33333	U	0.48454
1	7951	8150	CG	0.33333	U	0.48454
1	8101	8300	CG	0.33333	U	0.48454
1	8151	8350	CG	0.6289	M	0.73853
1	8201	8400	CG	0.6289	M	0.73853
1	8251	8450	CG	0.6289	M	0.73853
1	8301	8500	CG	0.6289	M	0.73853
1	8351	8550	CG	0.33333	U	0.48454
1	8401	8600	CG	0.69778	I	0.38603
1	8451	8650	CG	0.69778	I	0.38603
1	8501	8700	CG	0.69778	I	0.38603
1	8551	8750	CG	0.87583	I	0.50542
1	8601	8800	CG	0.6289	M	0.73853
1	8651	8850	CG	0.6289	M	0.73853
1	8701	8900	CG	0.77849	M	0.81782
1	8751	8950	CG	0.77849	M	0.81782
1	8801	9000	CG	0.77849	M	0.81782
1	8851	9050	CG	0.77849	M	0.81782
1	8901	9100	CG	0.6289	M	0.73853
1	8951	9150	CG	0.33333	U	0.48454
1	9001	9200	CG	0.99861	I	0.48402
1	9051	9250	CG	0.99861	I	0.48402
1	9101	9300	CG	0.99861	I	0.48402
1	9151	9350	CG	0.99861	I	0.48402
1	9201	9400	CG	0.33333	U	0.48454
1	9251	9450	CG	0.33333	U	0.48454
1	9301	9500	CG	0.33333	U	0.48454
1	9351	9550	CG	0.33333	U	0.48454
1	9401	9600	CG	0.33333	U	0.48454
1	9451	9650	CG	0.33333	U	0.48454
1	9501	9700	CG	0.33333	U	0.48454
1	9551	9750	CG	0.33333	U	0.48454
1	9601	9800	CG	0.33333	U	0.48454
1	9701	9900	CG	0.33333	U	0.48454
1	9751	9950	CG	0.33333	U	0.48454
1	9801	10000	CG	0.33333	U	0.48454
1	9851	10050	CG	0.77849	M	0.81782
1	9901	10100	CG	0.77849	M	0.81782
1	9951	10150	CG	0.61879	I	0.63582
1	10001	10200	CG	0.61879	I	0.63582
1	10051	10250	CG	0.9993	U	0.05518
1	10101	10300	CG	0.99962	U	0.05505
1	10151	10350	CG	0.9993	U	0.05518
1	10201	10400	CG	0.99962	U	0.05505
1	10251	10450	CG	0.76587	U	0.15819
1	10301	10500	CG	0.61118	U	0.24578
1	10351	10550	CG	0.69778	I	0.38603
1	10401	10600	CG	0.65713	I	0.51457
1	10451	10650	CG	0.65713	I	0.51457
1	10501	10700	CG	0.65713	I	0.51457
1	10551	10750	CG	0.61118	U	0.24578
1	10601	10800	CG	0.76587	U	0.15819
1	10651	10850	CG	0.99999	U	0.05489
1	10701	10900	CG	0.99999	U	0.05489
1	10751	10950	CG	0.99999	U	0.05489
1	10801	11000	CG	0.99999	U	0.05489
1	11051	11250	CG	0.51575	M	0.51189
1	11101	11300	CG	0.33333	U	0.48454
1	11151	11350	CG	0.33333	U	0.48454
1	11201	11400	CG	0.45431	M	0.55909
1	11401	11600	CG	0.70966	M	0.78226
1	11451	11650	CG	0.6289	M	0.73853
1	11501	11700	CG	0.6289	M	0.73853
1	11551	11750	CG	0.6289	M	0.73853
1	11601	11800	CG	0.99988	U	0.05493
1	11651	11850	CG	0.99988	U	0.05493
1	11701	11900	CG	0.99988	U	0.05493
1	11751	11950	CG	0.99988	U	0.05493
1	11801	12000	CG	0.33333	U	0.48454
1	11851	12050	CG	0.33333	U	0.48454
1	11901	12100	CG	0.33333	U	0.48454
1	11951	12150	CG	0.91865	U	0.08986
1	12001	12200	CG	0.56111	U	0.24373
1	12051	12250	CG	0.70122	U	0.18329
1	12101	12300	CG	0.81147	U	0.13589
1	12151	12350	CG	0.9128	I	0.45996
1	12201	12400	CG	0.9128	I	0.45996
1	12251	12450	CG	0.87583	I	0.50542
1	12301	12500	CG	0.61879	I	0.63582
1	12351	12550	CG	0.77849	M	0.81782
1	12401	12600	CG	0.61879	I	0.63582
1	12451	12650	CG	0.61879	I	0.63582
1	12501	12700	CG	0.83965	I	0.54991
1	12551	12750	CG	0.9986	M	0.9136
1	12601	12800	CG	0.99999	M	0.9142
1	12651	12850	CG	0.99999	M	0.9142
1	12701	12900	CG	0.99999	M	0.9142
1	12751	12950	CG	0.99999	I	0.48454
1	12801	13000	CG	0.99998	U	0.05489
1	12851	13050	CG	0.99999	U	0.05489
1	12901	13100	CG	0.99999	U	0.05489
1	12951	13150	CG	0.99999	I	0.48454
1	13001	13200	CG	0.99999	I	0.48454
1	13051	13250	CG	0.99999	I	0.48454
1	13101	13300	CG	0.99999	I	0.48454
1	13151	13350	CG	0.61118	U	0.24578
1	13201	13400	CG	0.33333	U	0.48454
1	13251	13450	CG	0.33333	U	0.48454
1	13301	13500	CG	0.33333	U	0.48454
1	13351	13550	CG	0.33333	U	0.48454
1	13401	13600	CG	0.33333	U	0.48454
1	13451	13650	CG	0.33333	U	0.48454
1	13501	13700	CG	0.77849	M	0.81782
1	13551	13750	CG	0.77849	M	0.81782
1	13601	13800	CG	0.77849	M	0.81782
1	13651	13850	CG	0.77849	M	0.81782
1	13701	13900	CG	0.33333	U	0.48454
1	13751	13950	CG	0.33333	U	0.48454
1	13801	14000	CG	0.33333	U	0.48454
1	13851	14050	CG	0.33333	U	0.48454
1	13901	14100	CG	0.33333	U	0.48454
1	13951	14150	CG	0.33333	U	0.48454
1	14001	14200	CG	0.33333	U	0.48454
1	14051	14250	CG	0.33333	U	0.48454
1	14101	14300	CG	0.33333	U	0.48454
1	14151	14350	CG	0.6289	M	0.73853
1	14201	14400	CG	0.6289	M	0.73853
1	14251	14450	CG	0.6289	M	0.73853
1	14301	14500	CG	0.6289	M	0.73853
1	14351	14550	CG	0.61118	U	0.24578
1	14401	14600	CG	0.76587	U	0.15819
1	14451	14650	CG	0.76587	U	0.15819
1	14501	14700	CG	0.69778	I	0.38603
1	14551	14750	CG	0.69778	I	0.38603
1	14601	14800	CG	0.65713	I	0.51457
1	14651	14850	CG	0.69778	I	0.38603
1	14701	14900	CG	0.76587	U	0.15819
1	14751	14950	CG	0.61118	U	0.24578
1	14801	15000	CG	0.61118	U	0.24578
1	14851	15050	CG	0.61118	U	0.24578
1	14901	15100	CG	0.61118	U	0.24578
1	14951	15150	CG	0.65713	I	0.51457
1	15001	15200	CG	0.61879	I	0.63582
1	15051	15250	CG	0.61879	I	0.63582
1	15101	15300	CG	0.61879	I	0.63582
1	15151	15350	CG	0.65713	I	0.51457
1	15201	15400	CG	0.61118	U	0.24578
1	15251	15450	CG	0.99993	U	0.05491
1	15301	15500	CG	0.99993	U	0.05491
1	15351	15550	CG	0.99983	U	0.05495
1	15401	15600	CG	0.99628	U	0.05648
1	15451	15650	CG	0.97887	I	0.4798
1	15501	15700	CG	0.97887	I	0.4798
1	15551	15750	CG	0.87583	I	0.50542
1	15601	15800	CG	0.33333	U	0.48454
1	15651	15850	CG	0.6289	M	0.73853
1	15701	15900	CG	0.56111	U	0.24373
1	15751	15950	CG	0.56111	U	0.24373
1	15801	16000	CG	0.56111	U	0.24373
1	15851	16050	CG	0.91865	U	0.08986
1	15901	16100	CG	0.6289	M	0.73853
1	15951	16150	CG	0.6289	M	0.73853
1	16001	16200	CG	0.6289	M	0.73853
1	16051	16250	CG	0.6289	M	0.73853
1	16101	16300	CG	0.33333	U	0.48454
1	16151	16350	CG	0.33333	U	0.48454
1	16201	16400	CG	0.33333	U	0.48454
1	16251	16450	CG	0.61118	U	0.24578
1	16301	16500	CG	0.61118	U	0.24578
1	16351	16550	CG	0.61118	U	0.24578
1	16401	16600	CG	0.61118	U	0.24578
1	16451	16650	CG	0.33333	U	0.48454
1	16601	16800	CG	0.33333	U	0.48454
1	16651	16850	CG	0.61879	I	0.63582
1	16701	16900	CG	0.61879	I	0.63582
1	16751	16950	CG	0.61879	I	0.63582
1	16801	17000	CG	0.61879	I	0.63582
1	16851	17050	CG	0.33333	U	0.48454
1	16901	17100	CG	0.33333	U	0.48454
1	16951	17150	CG	0.33333	U	0.48454
1	17001	17200	CG	0.33333	U	0.48454
1	17051	17250	CG	0.33333	U	0.48454
1	17101	17300	CG	0.33333	U	0.48454
1	17151	17350	CG	0.33333	U	0.48454
1	17201	17400	CG	0.61118	U	0.24578
1	17251	17450	CG	0.61118	U	0.24578
1	17301	17500	CG	0.61118	U	0.24578
1	17351	17550	CG	0.61118	U	0.24578
1	17401	17600	CG	0.33333	U	0.48454
1	17451	17650	CG	0.33333	U	0.48454
1	17501	17700	CG	0.33333	U	0.48454
1	17551	17750	CG	0.33333	U	0.48454
1	17601	17800	CG	0.33333	U	0.48454
1	17651	17850	CG	0.33333	U	0.48454
1	17701	17900	CG	0.33333	U	0.48454
1	17751	17950	CG	0.33333	U	0.48454
1	17801	18000	CG	0.33333	U	0.48454
1	17851	18050	CG	0.33333	U	0.48454
1	17901	18100	CG	0.33333	U	0.48454
1	17951	18150	CG	0.6289	M	0.73853
1	18001	18200	CG	0.6289	M	0.73853
1	18051	18250	CG	0.6289	M	0.73853
1	18101	18300	CG	0.6289	M	0.73853
1	18201	18400	CG	0.99767	U	0.05588
1	18251	18450	CG	0.99873	U	0.05543
1	18301	18500	CG	0.99873	U	0.05543
1	18351	18550	CG	0.99962	U	0.05505
1	18401	18600	CG	0.85986	U	0.11537
1	18451	18650	CG	0.76587	U	0.15819
1	18501	18700	CG	0.76587	U	0.15819
1	18551	18750	CG	0.33333	U	0.48454
1	18601	18800	CG	0.33333	U	0.48454
1	18651	18850	CG	0.33333	U	0.48454
1	18701	18900	CG	0.33333	U	0.48454
1	18751	18950	CG	0.33333	U	0.48454
1	18801	19000	CG	0.6289	M	0.73853
1	18851	19050	CG	0.6289	M	0.73853
1	18901	19100	CG	0.6289	M	0.73853
1	18951	19150	CG	0.6289	M	0.73853
1	19001	19200	CG	0.33333	U	0.48454
1	19051	19250	CG	0.33333	U	0.48454
1	19101	19300	CG	0.33333	U	0.48454
1	19151	19350	CG	0.33333	U	0.48454
1	19201	19400	CG	0.33333	U	0.48454
1	19251	19450	CG	0.33333	U	0.48454
1	19301	19500	CG	0.33333	U	0.48454
1	19351	19550	CG	0.33333	U	0.48454
1	19401	19600	CG	0.92684	M	0.88276
1	19451	19650	CG	0.92684	M	0.88276
1	19501	19700	CG	0.95985	M	0.89695
1	19551	19750	CG	0.95985	M	0.89695
1	19601	19800	CG	0.99945	U	0.05512
1	19651	19850	CG	0.99945	U	0.05512
1	19701	19900	CG	0.99996	U	0.0549
1	19751	19950	CG	0.99996	U	0.0549
1	19801	20000	CG	0.61118	U	0.24578
1	19851	20050	CG	0.61118	U	0.24578
1	19901	20100	CG	0.97435	U	0.0659
1	19951	20150	CG	0.97435	U	0.0659
1	20001	20200	CG	0.97435	U	0.0659
1	20051	20250	CG	0.81147	U	0.13589
1	20101	20300	CG	0.77849	M	0.81782
1	20151	20350	CG	0.9974	U	0.056
1	20201	20400	CG	0.9974	U	0.056
1	20251	20450	CG	0.9997	U	0.05501
1	20301	20500	CG	0.99996	U	0.0549
1	20351	20550	CG	0.85986	U	0.11537
1	20401	20600	CG	0.85986	U	0.11537
1	20451	20650	CG	0.85986	U	0.11537
1	20501	20700	CG	0.85986	U	0.11537
1	20551	20750	CG	0.6289	M	0.73853
1	20601	20800	CG	0.6289	M	0.73853
1	20651	20850	CG	0.6289	M	0.73853
1	20701	20900	CG	0.6289	M	0.73853
1	20751	20950	CG	0.33333	U	0.48454
1	20801	21000	CG	0.33333	U	0.48454
1	20851	21050	CG	0.33333	U	0.48454
1	20901	21100	CG	0.76587	U	0.15819
1	20951	21150	CG	0.99925	M	0.91388
1	21001	21200	CG	0.99925	M	0.91388
1	21051	21250	CG	0.99925	M	0.91388
1	21101	21300	CG	0.66121	M	0.76864
1	21151	21350	CG	0.81147	U	0.13589
1	21201	21400	CG	0.94752	I	0.46211
1	21251	21450	CG	0.8079	I	0.40201
1	21301	21500	CG	0.94752	I	0.46211
1	21351	21550	CG	0.94752	I	0.46211
1	21401	21600	CG	0.81147	U	0.13589
1	21451	21650	CG	0.33333	U	0.48454
1	21501	21700	CG	0.6289	M	0.73853
1	21551	21750	CG	0.65713	I	0.51457
1	21601	21800	CG	0.61879	I	0.63582
1	21651	21850	CG	0.61879	I	0.63582
1	21701	21900	CG	0.9616	I	0.49364
1	21751	21950	CG	0.53373	U	0.25522
1	21801	22000	CG	0.53373	U	0.25522
1	21851	22050	CG	0.53373	U	0.25522
1	21901	22100	CG	0.96368	U	0.07049
1	21951	22150	CG	0.77849	M	0.81782
1	22001	22200	CG	0.99999	I	0.48454
1	22051	22250	CG	0.99999	I	0.48454
1	22101	22300	CG	0.99999	I	0.48454
1	22151	22350	CG	0.99999	I	0.48454
1	22201	22400	CG	0.88754	U	0.1032
1	22251	22450	CG	0.62111	U	0.21768
1	22301	22500	CG	0.69778	I	0.38603
1	22351	22550	CG	0.73985	I	0.59596
1	22401	22600	CG	0.96812	U	0.06858
1	22451	22650	CG	0.9932	U	0.0578
1	22501	22700	CG	0.9932	U	0.0578
1	22551	22750	CG	0.99999	U	0.05489
1	22601	22800	CG	0.65713	I	0.51457
1	22651	22850	CG	0.65713	I	0.51457
1	22701	22900	CG	0.65713	I	0.51457
1	22751	22950	CG	0.65713	I	0.51457
1	22801	23000	CG	0.65713	I	0.51457
1	22851	23050	CG	0.65713	I	0.51457
1	22901	23100	CG	0.65713	I	0.51457
1	22951	23150	CG	0.65713	I	0.51457
1	23001	23200	CG	0.83965	I	0.54991
1	23051	23250	CG	0.83965	I	0.54991
1	23101	23300	CG	0.83965	I	0.54991
1	23151	23350	CG	0.94388	I	0.50783
1	23201	23400	CG	0.65713	I	0.51457
1	23251	23450	CG	0.61879	I	0.63582
1	23301	23500	CG	0.61879	I	0.63582
1	23351	23550	CG	0.6289	M	0.73853
1	23401	23600	CG	0.6289	M	0.73853
1	23451	23650	CG	0.99973	M	0.91409
1	23501	23700	CG	0.99999	I	0.48454
1	23551	23750	CG	0.99173	I	0.48809
1	23601	23800	CG	0.99173	I	0.48809
1	23651	23850	CG	0.99999	I	0.48454
1	23701	23900	CG	0.99999	M	0.9142
1	23751	23950	CG	0.6289	M	0.73853
1	23801	24000	CG	0.99999	M	0.9142
1	23851	24050	CG	0.99999	M	0.9142
1	23901	24100	CG	0.99999	M	0.9142
1	23951	24150	CG	0.99999	M	0.9142
1	24001	24200	CG	0.99999	U	0.05489
1	24051	24250	CG	0.99999	U	0.05489
1	24101	24300	CG	0.99999	U	0.05488
1	24151	24350	CG	0.99999	I	0.48454
1	24201	24400	CG	0.99999	I	0.48454
1	24251	24450	CG	0.99999	I	0.48454
1	24301	24500	CG	0.99998	M	0.91419
1	24351	24550	CG	0.98854	I	0.48788
1	24401	24600	CG	0.92684	M	0.88276
1	24451	24650	CG	0.73985	I	0.59596
1	24501	24700	CG	0.73985	I	0.59596
1	24551	24750	CG	0.85986	U	0.11537
1	24601	24800	CG	0.85986	U	0.11537
1	24651	24850	CG	0.61118	U	0.24578
1	24701	24900	CG	0.61118	U	0.24578
1	24751	24950	CG	0.33333	U	0.48454
1	24801	25000	CG	0.33333	U	0.48454
1	24851	25050	CG	0.6289	M	0.73853
1	24901	25100	CG	0.6289	M	0.73853
1	24951	25150	CG	0.61879	I	0.63582
1	25001	25200	CG	0.52717	M	0.7105
1	25051	25250	CG	0.61879	I	0.63582
1	25101	25300	CG	0.61879	I	0.63582
1	25151	25350	CG	0.6289	M	0.73853
1	25201	25400	CG	0.33333	U	0.48454
1	25251	25450	CG	0.33333	U	0.48454
1	25301	25500	CG	0.85986	U	0.11537
1	25351	25550	CG	0.85986	U	0.11537
1	25401	25600	CG	0.85986	U	0.11537
1	25451	25650	CG	0.85986	U	0.11537
1	25501	25700	CG	0.33333	U	0.48454
1	25551	25750	CG	0.33333	U	0.48454
1	25601	25800	CG	0.9997	U	0.05501
1	25651	25850	CG	0.9997	U	0.05501
1	25701	25900	CG	0.99983	U	0.05495
1	25751	25950	CG	0.99983	U	0.05495
1	25801	26000	CG	0.61118	U	0.24578
1	25851	26050	CG	0.61118	U	0.24578
1	25901	26100	CG	0.33333	U	0.48454
1	25951	26150	CG	0.99999	U	0.05488
1	26001	26200	CG	0.99999	U	0.05488
1	26051	26250	CG	0.99999	U	0.05488
1	26101	26300	CG	0.99999	U	0.05488
1	26151	26350	CG	0.99999	M	0.9142
1	26201	26400	CG	0.99999	M	0.9142
1	26251	26450	CG	0.99999	M	0.9142
1	26301	26500	CG	0.99999	M	0.9142
1	26351	26550	CG	0.6289	M	0.73853
1	26401	26600	CG	0.33333	U	0.48454
1	26451	26650	CG	0.33333	U	0.48454
1	26501	26700	CG	0.33333	U	0.48454
1	26551	26750	CG	0.33333	U	0.48454
1	26601	26800	CG	0.61118	U	0.24578
1	26651	26850	CG	0.61118	U	0.24578
1	26701	26900	CG	0.99999	U	0.05488
1	26751	26950	CG	0.99999	U	0.05488
1	26801	27000	CG	0.99999	U	0.05488
1	26851	27050	CG	0.99999	U	0.05488
1	26901	27100	CG	0.33333	U	0.48454
1	26951	27150	CG	0.33333	U	0.48454
1	27001	27200	CG	0.33333	U	0.48454
1	27051	27250	CG	0.33333	U	0.48454
1	27101	27300	CG	0.33333	U	0.48454
1	27151	27350	CG	0.33333	U	0.48454
1	27201	27400	CG	0.33333	U	0.48454
1	27251	27450	CG	0.33333	U	0.48454
1	27301	27500	CG	0.33333	U	0.48454
1	27351	27550	CG	0.33333	U	0.48454
1	27401	27600	CG	0.33333	U	0.48454
1	27451	27650	CG	0.6289	M	0.73853
1	27501	27700	CG	0.6289	M	0.73853
1	27551	27750	CG	0.6289	M	0.73853
1	27601	27800	CG	0.6289	M	0.73853
1	27651	27850	CG	0.33333	U	0.48454
1	27701	27900	CG	0.33333	U	0.48454
1	27751	27950	CG	0.33333	U	0.48454
1	27801	28000	CG	0.91865	U	0.08986
1	27851	28050	CG	0.91865	U	0.08986
1	27901	28100	CG	0.56111	U	0.24373
1	27951	28150	CG	0.56111	U	0.24373
1	28001	28200	CG	0.65713	I	0.51457
1	28051	28250	CG	0.65713	I	0.51457
1	28101	28300	CG	0.61118	U	0.24578
1	28151	28350	CG	0.69778	I	0.38603
1	28201	28400	CG	0.65713	I	0.51457
1	28251	28450	CG	0.65713	I	0.51457
1	28301	28500	CG	0.65713	I	0.51457
1	28351	28550	CG	0.33333	U	0.48454
1	28401	28600	CG	0.33333	U	0.48454
1	28451	28650	CG	0.33333	U	0.48454
1	28501	28700	CG	0.33333	U	0.48454
1	28551	28750	CG	0.33333	U	0.48454
1	28601	28800	CG	0.6289	M	0.73853
1	28651	28850	CG	0.65713	I	0.51457
1	28701	28900	CG	0.87583	I	0.50542
1	28751	28950	CG	0.87583	I	0.50542
1	28801	29000	CG	0.69778	I	0.38603
1	28851	29050	CG	0.65713	I	0.51457
1	28901	29100	CG	0.33333	U	0.48454
1	28951	29150	CG	0.33333	U	0.48454
1	29001	29200	CG	0.33333	U	0.48454
1	29051	29250	CG	0.6289	M	0.73853
1	29101	29300	CG	0.6289	M	0.73853
1	29151	29350	CG	0.6289	M	0.73853
1	29201	29400	CG	0.52717	M	0.7105
1	29251	29450	CG	0.89354	M	0.86846
1	29301	29500	CG	0.9406	M	0.88868
1	29351	29550	CG	0.72496	M	0.79603
1	29401	29600	CG	0.9406	M	0.88868
1	29451	29650	CG	0.52717	M	0.7105
1	29501	29700	CG	0.61879	I	0.63582
1	29551	29750	CG	0.77849	M	0.81782
1	29601	29800	CG	0.33333	U	0.48454
1	29651	29850	CG	0.33333	U	0.48454
1	29701	29900	CG	0.6289	M	0.73853
1	29751	29950	CG	0.6289	M	0.73853
1	29801	30000	CG	0.65713	I	0.51457
1	29851	30050	CG	0.58582	I	0.31097
1	29901	30100	CG	0.85986	U	0.11537
1	29951	30150	CG	0.85986	U	0.11537
1	30001	30200	CG	0.99223	U	0.05822
1	30051	30250	CG	0.97435	U	0.0659
1	30101	30300	CG	0.97435	U	0.0659
1	30151	30350	CG	0.97435	U	0.0659
1	30201	30400	CG	0.76587	U	0.15819
1	30251	30450	CG	0.76587	U	0.15819
1	30301	30500	CG	0.69778	I	0.38603
1	30351	30550	CG	0.69778	I	0.38603
1	30401	30600	CG	0.65713	I	0.51457
1	30451	30650	CG	0.69778	I	0.38603
1	30501	30700	CG	0.69778	I	0.38603
1	30551	30750	CG	0.69778	I	0.38603
1	30601	30800	CG	0.65713	I	0.51457
1	30651	30850	CG	0.6289	M	0.73853
1	30701	30900	CG	0.33333	U	0.48454
1	30751	30950	CG	0.6289	M	0.73853
1	30801	31000	CG	0.9714	U	0.06717
1	30851	31050	CG	0.9714	U	0.06717
1	30901	31100	CG	0.99999	I	0.48454
1	30951	31150	CG	0.99999	I	0.48454
1	31001	31200	CG	0.9995	M	0.91399
1	31051	31250	CG	0.60964	M	0.74648
1	31101	31300	CG	0.56111	U	0.24373
1	31151	31350	CG	0.56111	U	0.24373
