seqnames	start	end	context	posteriorMax	status	rc.meth.lvl
1	6101	6300	CHG	0.99999	M	0.94213
1	6151	6350	CHG	0.99999	M	0.94213
1	6201	6400	CHG	0.77442	M	0.84166
1	6251	6450	CHG	0.99807	M	0.94129
1	6301	6500	CHG	0.99641	M	0.94056
1	6351	6550	CHG	0.99807	M	0.94129
1	6401	6600	CHG	0.99807	M	0.94129
1	6451	6650	CHG	0.77442	M	0.84166
1	6501	6700	CHG	0.77442	M	0.84166
1	6551	6750	CHG	0.62292	M	0.75782
1	6601	6800	CHG	0.68248	I	0.49545
1	6651	6850	CHG	0.69445	I	0.61824
1	6701	6900	CHG	0.99983	U	0.06622
1	6751	6950	CHG	0.99983	U	0.06622
1	6801	7000	CHG	0.88134	U	0.11812
1	6851	7050	CHG	0.98263	U	0.07376
1	6901	7100	CHG	0.92419	M	0.90892
1	6951	7150	CHG	0.92419	M	0.90892
1	7001	7200	CHG	0.62292	M	0.75782
1	7051	7250	CHG	0.62292	M	0.75782
1	7101	7300	CHG	0.33333	U	0.50414
1	7151	7350	CHG	0.33333	U	0.50414
1	7201	7400	CHG	0.33333	U	0.50414
1	7301	7500	CHG	0.68248	I	0.49545
1	7351	7550	CHG	0.68248	I	0.49545
1	7401	7600	CHG	0.68248	I	0.49545
1	7451	7650	CHG	0.56629	I	0.69199
1	7501	7700	CHG	0.77442	M	0.84166
1	7551	7750	CHG	0.77442	M	0.84166
1	7601	7800	CHG	0.69445	I	0.61824
1	7651	7850	CHG	0.77773	U	0.16481
1	7701	7900	CHG	0.77773	U	0.16481
1	7751	7950	CHG	0.77773	U	0.16481
1	7801	8000	CHG	0.8696	U	0.12335
1	7851	8050	CHG	0.77773	U	0.16481
1	7901	8100	CHG	0.77773	U	0.16481
1	7951	8150	CHG	0.8696	U	0.12335
1	8001	8200	CHG	0.99905	U	0.06657
1	8051	8250	CHG	0.99998	I	0.50414
1	8101	8300	CHG	0.99998	I	0.50414
1	8151	8350	CHG	0.99999	I	0.50414
1	8201	8400	CHG	0.99641	M	0.94056
1	8251	8450	CHG	0.99807	M	0.94129
1	8301	8500	CHG	0.99807	M	0.94129
1	8351	8550	CHG	0.99807	M	0.94129
1	8401	8600	CHG	0.99807	M	0.94129
1	8451	8650	CHG	0.33333	U	0.50414
1	8501	8700	CHG	0.33333	U	0.50414
1	8551	8750	CHG	0.62776	U	0.24622
1	8601	8800	CHG	0.62776	U	0.24622
1	8651	8850	CHG	0.99949	U	0.06637
1	8701	8900	CHG	0.99949	U	0.06637
1	8801	9000	CHG	0.99905	U	0.06657
1	8851	9050	CHG	0.99999	U	0.06615
1	8901	9100	CHG	0.99999	U	0.06615
1	8951	9150	CHG	0.99999	U	0.06615
1	9001	9200	CHG	0.99999	U	0.06615
1	9051	9250	CHG	0.62292	M	0.75782
1	9301	9500	CHG	0.41478	M	0.57757
1	9351	9550	CHG	0.33333	U	0.50414
1	9401	9600	CHG	0.33333	U	0.50414
1	9451	9650	CHG	0.69862	M	0.70777
1	10051	10250	CHG	0.99999	M	0.94213
1	10101	10300	CHG	0.99999	M	0.94213
1	10151	10350	CHG	0.99999	M	0.94213
1	10201	10400	CHG	0.62776	U	0.24622
1	10251	10450	CHG	0.62776	U	0.24622
1	10301	10500	CHG	0.62776	U	0.24622
1	10351	10550	CHG	0.62776	U	0.24622
1	10401	10600	CHG	0.62776	U	0.24622
1	10451	10650	CHG	0.62776	U	0.24622
1	10501	10700	CHG	0.33333	U	0.50414
1	10551	10750	CHG	0.33333	U	0.50414
1	10601	10800	CHG	0.33333	U	0.50414
1	10651	10850	CHG	0.62292	M	0.75782
1	10701	10900	CHG	0.62292	M	0.75782
1	10751	10950	CHG	0.62292	M	0.75782
1	10801	11000	CHG	0.77442	M	0.84166
1	10901	11100	CHG	0.62292	M	0.75782
1	10951	11150	CHG	0.62292	M	0.75782
1	11001	11200	CHG	0.33333	U	0.50414
1	11051	11250	CHG	0.33333	U	0.50414
1	11101	11300	CHG	0.33333	U	0.50414
1	11151	11350	CHG	0.97506	U	0.07707
1	11201	11400	CHG	0.9866	U	0.07202
1	11251	11450	CHG	0.9866	U	0.07202
1	11301	11500	CHG	0.99955	I	0.50434
1	11351	11550	CHG	0.99998	M	0.94212
1	11401	11600	CHG	0.99999	M	0.94213
1	11451	11650	CHG	0.99999	M	0.94213
1	11801	12000	CHG	0.61923	M	0.64342
1	11851	12050	CHG	0.33333	U	0.50414
1	11901	12100	CHG	0.99999	M	0.94213
1	11951	12150	CHG	0.99999	M	0.94213
1	12001	12200	CHG	0.99999	M	0.94213
1	12051	12250	CHG	0.99999	M	0.94213
1	12101	12300	CHG	0.86687	M	0.88369
1	12151	12350	CHG	0.86687	M	0.88369
1	12201	12400	CHG	0.92419	M	0.90892
1	12251	12450	CHG	0.92419	M	0.90892
1	12301	12500	CHG	0.92419	M	0.90892
1	12351	12550	CHG	0.58719	M	0.76123
1	12401	12600	CHG	0.68248	I	0.49545
1	12451	12650	CHG	0.99999	U	0.06615
1	12501	12700	CHG	0.99999	U	0.06615
1	12551	12750	CHG	0.99999	U	0.06616
1	12601	12800	CHG	0.99999	U	0.06616
1	12651	12850	CHG	0.62776	U	0.24622
1	12701	12900	CHG	0.62776	U	0.24622
1	12751	12950	CHG	0.902	I	0.4988
1	12801	13000	CHG	0.902	I	0.4988
1	12851	13050	CHG	0.56629	I	0.69199
1	12901	13100	CHG	0.56629	I	0.69199
1	12951	13150	CHG	0.62292	M	0.75782
1	13301	13500	CHG	0.41478	M	0.57757
1	13351	13550	CHG	0.33333	U	0.50414
1	13401	13600	CHG	0.33333	U	0.50414
1	13451	13650	CHG	0.53906	M	0.59404
1	13651	13850	CHG	0.65658	M	0.67352
1	13851	14050	CHG	0.99994	M	0.94211
1	13901	14100	CHG	0.99995	M	0.94211
1	13951	14150	CHG	0.99995	M	0.94211
1	14001	14200	CHG	0.99995	M	0.94211
1	14051	14250	CHG	0.62292	M	0.75782
1	14101	14300	CHG	0.62292	M	0.75782
1	14151	14350	CHG	0.68248	I	0.49545
1	14201	14400	CHG	0.68248	I	0.49545
1	14251	14450	CHG	0.77773	U	0.16481
1	14301	14500	CHG	0.77773	U	0.16481
1	14351	14550	CHG	0.62776	U	0.24622
1	14401	14600	CHG	0.62776	U	0.24622
1	14451	14650	CHG	0.62776	U	0.24622
1	14501	14700	CHG	0.62776	U	0.24622
1	14551	14750	CHG	0.62776	U	0.24622
1	14601	14800	CHG	0.77773	U	0.16481
1	14651	14850	CHG	0.62776	U	0.24622
1	14701	14900	CHG	0.62776	U	0.24622
1	14751	14950	CHG	0.62776	U	0.24622
1	14801	15000	CHG	0.33333	U	0.50414
1	14851	15050	CHG	0.33333	U	0.50414
1	14901	15100	CHG	0.33333	U	0.50414
1	14951	15150	CHG	0.33333	U	0.50414
1	15001	15200	CHG	0.33333	U	0.50414
1	15051	15250	CHG	0.62776	U	0.24622
1	15101	15300	CHG	0.62776	U	0.24622
1	15151	15350	CHG	0.62776	U	0.24622
1	15201	15400	CHG	0.99999	U	0.06615
1	15251	15450	CHG	0.99999	U	0.06615
1	15301	15500	CHG	0.99999	U	0.06615
1	15351	15550	CHG	0.99999	U	0.06615
1	15401	15600	CHG	0.33333	U	0.50414
1	15501	15700	CHG	0.62292	M	0.75782
1	15551	15750	CHG	0.9997	M	0.942
1	15601	15800	CHG	0.9997	M	0.942
1	15651	15850	CHG	0.99991	M	0.94209
1	15701	15900	CHG	0.99999	M	0.94213
1	15751	15950	CHG	0.99999	M	0.94213
1	15801	16000	CHG	0.99999	M	0.94213
1	15851	16050	CHG	0.99999	M	0.94213
1	15901	16100	CHG	0.59835	I	0.3376
1	16151	16350	CHG	0.5252	I	0.30648
1	16201	16400	CHG	0.62776	U	0.24622
1	16251	16450	CHG	0.62776	U	0.24622
1	16301	16500	CHG	0.62776	U	0.24622
1	16351	16550	CHG	0.62292	M	0.75782
1	16401	16600	CHG	0.62292	M	0.75782
1	16501	16700	CHG	0.62292	M	0.75782
1	16551	16750	CHG	0.99999	U	0.06615
1	16601	16800	CHG	0.99999	U	0.06615
1	16651	16850	CHG	0.99999	U	0.06615
1	16801	17000	CHG	0.33333	U	0.50414
1	16851	17050	CHG	0.33333	U	0.50414
1	16901	17100	CHG	0.81021	I	0.49466
1	17501	17700	CHG	0.96968	I	0.49175
1	17551	17750	CHG	0.97121	I	0.49256
1	17601	17800	CHG	0.97121	I	0.49256
1	17651	17850	CHG	0.82149	I	0.42643
1	17801	18000	CHG	0.33333	U	0.50414
1	17901	18100	CHG	0.33333	U	0.50414
1	17951	18150	CHG	0.33333	U	0.50414
1	18001	18200	CHG	0.33333	U	0.50414
1	18051	18250	CHG	0.8088	I	0.58788
1	18151	18350	CHG	0.8088	I	0.58788
1	18201	18400	CHG	0.97315	I	0.5159
1	18251	18450	CHG	0.68248	I	0.49545
1	18301	18500	CHG	0.68248	I	0.49545
1	18351	18550	CHG	0.68248	I	0.49545
1	18401	18600	CHG	0.62292	M	0.75782
1	18451	18650	CHG	0.33333	U	0.50414
1	18551	18750	CHG	0.62776	U	0.24622
1	18601	18800	CHG	0.62776	U	0.24622
1	18651	18850	CHG	0.62776	U	0.24622
1	18701	18900	CHG	0.62776	U	0.24622
1	18751	18950	CHG	0.62776	U	0.24622
1	18851	19050	CHG	0.62776	U	0.24622
1	18901	19100	CHG	0.8325	M	0.86877
1	18951	19150	CHG	0.97706	M	0.93208
1	19001	19200	CHG	0.97706	M	0.93208
1	19051	19250	CHG	0.9028	M	0.89956
1	19101	19300	CHG	0.68248	I	0.49545
1	19151	19350	CHG	0.68248	I	0.49545
1	19201	19400	CHG	0.68248	I	0.49545
1	19251	19450	CHG	0.33333	U	0.50414
1	19301	19500	CHG	0.83307	I	0.49901
1	19551	19750	CHG	0.99999	I	0.50414
1	19601	19800	CHG	0.99999	I	0.50414
1	19651	19850	CHG	0.99999	I	0.50414
1	19701	19900	CHG	0.99618	U	0.06782
1	19901	20100	CHG	0.69897	U	0.28849
1	19951	20150	CHG	0.33333	U	0.50414
1	20001	20200	CHG	0.33333	U	0.50414
1	20101	20300	CHG	0.77773	U	0.16481
1	20151	20350	CHG	0.77773	U	0.16481
1	20201	20400	CHG	0.77773	U	0.16481
1	20251	20450	CHG	0.67056	U	0.21296
1	20501	20700	CHG	0.49723	M	0.67284
1	20551	20750	CHG	0.62292	M	0.75782
1	20601	20800	CHG	0.62292	M	0.75782
1	20651	20850	CHG	0.62292	M	0.75782
1	20801	21000	CHG	0.77773	U	0.16481
1	20851	21050	CHG	0.53204	I	0.30057
1	20901	21100	CHG	0.53204	I	0.30057
1	20951	21150	CHG	0.67073	I	0.37488
1	21001	21200	CHG	0.68248	I	0.49545
1	21051	21250	CHG	0.33333	U	0.50414
1	21101	21300	CHG	0.62292	M	0.75782
1	21151	21350	CHG	0.62292	M	0.75782
1	21201	21400	CHG	0.99747	M	0.94103
1	21251	21450	CHG	0.99747	M	0.94103
1	21301	21500	CHG	0.99529	M	0.94007
1	21351	21550	CHG	0.99529	M	0.94007
1	21401	21600	CHG	0.33333	U	0.50414
1	21451	21650	CHG	0.33333	U	0.50414
1	21501	21700	CHG	0.33333	U	0.50414
1	21551	21750	CHG	0.33333	U	0.50414
1	21601	21800	CHG	0.77442	M	0.84166
1	21651	21850	CHG	0.99984	M	0.94206
1	21701	21900	CHG	0.99984	M	0.94206
1	21751	21950	CHG	0.99984	M	0.94206
1	21801	22000	CHG	0.99529	M	0.94007
1	21851	22050	CHG	0.62776	U	0.24622
1	21901	22100	CHG	0.78957	U	0.16792
1	22251	22450	CHG	0.83073	U	0.1408
1	22301	22500	CHG	0.99999	U	0.06615
1	22351	22550	CHG	0.99999	U	0.06615
1	22401	22600	CHG	0.99999	U	0.06615
1	22451	22650	CHG	0.99999	U	0.06615
1	22501	22700	CHG	0.77442	M	0.84166
1	22551	22750	CHG	0.62292	M	0.75782
1	22601	22800	CHG	0.62292	M	0.75782
1	22651	22850	CHG	0.99999	M	0.94213
1	22701	22900	CHG	0.99999	M	0.94213
1	22751	22950	CHG	0.99999	M	0.94213
1	22801	23000	CHG	0.99999	M	0.94213
1	22851	23050	CHG	0.33333	U	0.50414
1	22901	23100	CHG	0.33333	U	0.50414
1	22951	23150	CHG	0.62776	U	0.24622
1	23001	23200	CHG	0.53204	I	0.30057
1	23051	23250	CHG	0.53204	I	0.30057
1	23101	23300	CHG	0.53204	I	0.30057
1	23151	23350	CHG	0.89239	I	0.46135
1	23201	23400	CHG	0.58719	M	0.76123
1	23251	23450	CHG	0.85679	I	0.56608
1	23301	23500	CHG	0.85679	I	0.56608
1	23351	23550	CHG	0.56629	I	0.69199
1	23401	23600	CHG	0.62776	U	0.24622
1	23451	23650	CHG	0.33333	U	0.50414
1	23501	23700	CHG	0.33333	U	0.50414
1	23551	23750	CHG	0.33333	U	0.50414
1	23601	23800	CHG	0.62776	U	0.24622
1	23651	23850	CHG	0.8696	U	0.12335
1	23701	23900	CHG	0.8696	U	0.12335
1	23751	23950	CHG	0.9595	U	0.08389
1	23801	24000	CHG	0.92634	U	0.09842
1	23851	24050	CHG	0.99985	U	0.06622
1	23901	24100	CHG	0.99892	U	0.06663
1	23951	24150	CHG	0.99618	U	0.06782
1	24001	24200	CHG	0.99618	U	0.06782
1	24051	24250	CHG	0.62292	M	0.75782
1	24101	24300	CHG	0.33333	U	0.50414
1	24151	24350	CHG	0.33333	U	0.50414
1	24201	24400	CHG	0.62776	U	0.24622
1	24251	24450	CHG	0.62776	U	0.24622
1	24301	24500	CHG	0.99927	M	0.94181
1	24351	24550	CHG	0.99383	M	0.93943
1	24401	24600	CHG	0.99927	M	0.94181
1	24451	24650	CHG	0.99927	M	0.94181
1	24501	24700	CHG	0.99797	U	0.06704
1	24551	24750	CHG	0.99618	U	0.06782
1	24601	24800	CHG	0.99999	U	0.06615
1	24651	24850	CHG	0.99999	U	0.06615
1	24701	24900	CHG	0.99965	U	0.06631
1	24751	24950	CHG	0.99965	U	0.06631
1	24801	25000	CHG	0.77773	U	0.16481
1	24851	25050	CHG	0.77773	U	0.16481
1	24901	25100	CHG	0.77773	U	0.16481
1	24951	25150	CHG	0.77773	U	0.16481
1	25001	25200	CHG	0.33333	U	0.50414
1	25051	25250	CHG	0.33333	U	0.50414
1	25101	25300	CHG	0.33333	U	0.50414
1	25151	25350	CHG	0.68248	I	0.49545
1	25201	25400	CHG	0.68248	I	0.49545
1	25251	25450	CHG	0.68248	I	0.49545
1	25301	25500	CHG	0.68248	I	0.49545
1	25351	25550	CHG	0.33333	U	0.50414
1	25401	25600	CHG	0.33333	U	0.50414
1	25451	25650	CHG	0.33333	U	0.50414
1	25501	25700	CHG	0.62292	M	0.75782
1	25551	25750	CHG	0.62292	M	0.75782
1	25601	25800	CHG	0.62292	M	0.75782
1	25651	25850	CHG	0.62292	M	0.75782
1	25701	25900	CHG	0.62292	M	0.75782
1	25751	25950	CHG	0.99999	M	0.94213
1	25801	26000	CHG	0.99999	M	0.94213
1	25851	26050	CHG	0.99999	M	0.94213
1	25901	26100	CHG	0.99999	M	0.94213
1	25951	26150	CHG	0.74825	I	0.6144
1	26001	26200	CHG	0.87941	I	0.55696
1	26051	26250	CHG	0.9953	I	0.50577
1	26101	26300	CHG	0.89239	I	0.46135
1	26151	26350	CHG	0.69445	I	0.61824
1	26201	26400	CHG	0.33333	U	0.50414
1	26251	26450	CHG	0.99999	M	0.94213
1	26301	26500	CHG	0.99999	M	0.94213
1	26351	26550	CHG	0.99999	M	0.94213
1	26401	26600	CHG	0.99999	M	0.94213
1	26451	26650	CHG	0.99999	M	0.94213
1	26501	26700	CHG	0.86687	M	0.88369
1	26551	26750	CHG	0.77442	M	0.84166
1	26601	26800	CHG	0.67073	I	0.37488
1	26651	26850	CHG	0.67073	I	0.37488
1	26701	26900	CHG	0.67073	I	0.37488
1	26751	26950	CHG	0.56548	I	0.31383
1	26801	27000	CHG	0.75662	U	0.17275
1	26851	27050	CHG	0.75662	U	0.17275
1	26901	27100	CHG	0.75662	U	0.17275
1	26951	27150	CHG	0.99529	M	0.94007
1	27001	27200	CHG	0.9997	M	0.942
1	27051	27250	CHG	0.9997	M	0.942
1	27101	27300	CHG	0.9997	M	0.942
1	27151	27350	CHG	0.62292	M	0.75782
1	27201	27400	CHG	0.33333	U	0.50414
1	27251	27450	CHG	0.33333	U	0.50414
1	27301	27500	CHG	0.33333	U	0.50414
1	27351	27550	CHG	0.62776	U	0.24622
1	27401	27600	CHG	0.62776	U	0.24622
1	27451	27650	CHG	0.902	I	0.4988
1	27501	27700	CHG	0.902	I	0.4988
1	27551	27750	CHG	0.69445	I	0.61824
1	27601	27800	CHG	0.69445	I	0.61824
1	27651	27850	CHG	0.33333	U	0.50414
1	27701	27900	CHG	0.33333	U	0.50414
1	27751	27950	CHG	0.62292	M	0.75782
1	27801	28000	CHG	0.86687	M	0.88369
1	27851	28050	CHG	0.85679	I	0.56608
1	27901	28100	CHG	0.85679	I	0.56608
1	27951	28150	CHG	0.91166	I	0.53643
1	28001	28200	CHG	0.902	I	0.4988
1	28051	28250	CHG	0.62292	M	0.75782
1	28101	28300	CHG	0.62268	U	0.23147
1	28151	28350	CHG	0.62268	U	0.23147
1	28201	28400	CHG	0.92634	U	0.09842
1	28251	28450	CHG	0.9595	U	0.08389
1	28301	28500	CHG	0.62776	U	0.24622
1	28351	28550	CHG	0.62776	U	0.24622
1	28401	28600	CHG	0.62776	U	0.24622
1	28451	28650	CHG	0.33333	U	0.50414
1	28501	28700	CHG	0.77442	M	0.84166
1	28551	28750	CHG	0.77442	M	0.84166
1	28601	28800	CHG	0.77442	M	0.84166
1	28651	28850	CHG	0.71018	I	0.37725
1	28701	28900	CHG	0.9595	U	0.08389
1	28751	28950	CHG	0.75662	U	0.17275
1	28801	29000	CHG	0.75662	U	0.17275
1	28851	29050	CHG	0.86687	M	0.88369
1	28901	29100	CHG	0.86687	M	0.88369
1	28951	29150	CHG	0.77442	M	0.84166
1	29001	29200	CHG	0.77442	M	0.84166
1	29051	29250	CHG	0.62776	U	0.24622
1	29101	29300	CHG	0.99985	U	0.06622
1	29151	29350	CHG	0.99985	U	0.06622
1	29201	29400	CHG	0.99184	U	0.06973
1	29251	29450	CHG	0.89444	U	0.11239
1	29301	29500	CHG	0.92419	M	0.90892
1	29351	29550	CHG	0.95796	M	0.92372
1	29401	29600	CHG	0.86687	M	0.88369
1	29451	29650	CHG	0.89239	I	0.46135
1	29501	29700	CHG	0.53204	I	0.30057
1	29551	29750	CHG	0.92634	U	0.09842
1	29601	29800	CHG	0.92634	U	0.09842
1	29651	29850	CHG	0.62776	U	0.24622
1	29701	29900	CHG	0.62776	U	0.24622
1	29751	29950	CHG	0.33333	U	0.50414
1	29801	30000	CHG	0.99999	M	0.94213
1	29851	30050	CHG	0.99999	M	0.94213
1	29901	30100	CHG	0.99999	M	0.94213
1	29951	30150	CHG	0.99993	M	0.9421
1	30001	30200	CHG	0.99372	U	0.0689
1	30051	30250	CHG	0.99372	U	0.0689
1	30101	30300	CHG	0.77773	U	0.16481
1	30151	30350	CHG	0.77773	U	0.16481
1	30201	30400	CHG	0.62776	U	0.24622
1	30251	30450	CHG	0.75662	U	0.17275
1	30301	30500	CHG	0.71018	I	0.37725
1	30351	30550	CHG	0.97121	I	0.49256
1	30401	30600	CHG	0.97121	I	0.49256
1	30451	30650	CHG	0.99999	M	0.94213
1	30501	30700	CHG	0.99994	M	0.9421
1	30551	30750	CHG	0.99988	M	0.94208
1	30601	30800	CHG	0.83671	I	0.57566
1	30651	30850	CHG	0.85412	U	0.13004
1	30701	30900	CHG	0.71018	I	0.37725
1	30751	30950	CHG	0.71018	I	0.37725
1	30801	31000	CHG	0.77442	M	0.84166
1	30851	31050	CHG	0.99997	U	0.06616
1	30901	31100	CHG	0.99999	U	0.06616
1	30951	31150	CHG	0.99999	U	0.06616
1	31001	31200	CHG	0.99999	U	0.06616
1	31101	31300	CHG	0.33333	U	0.50414
1	31151	31350	CHG	0.33333	U	0.50414
1	31201	31400	CHG	0.33333	U	0.50414
1	31251	31450	CHG	0.53204	I	0.30057
1	31301	31500	CHG	0.53204	I	0.30057
1	31351	31550	CHG	0.53204	I	0.30057
1	31401	31600	CHG	0.99942	U	0.0664
1	31451	31650	CHG	0.99949	U	0.06637
1	31501	31700	CHG	0.99618	U	0.06782
1	31551	31750	CHG	0.89444	U	0.11239
1	31601	31800	CHG	0.91166	I	0.53643
1	31651	31850	CHG	0.59752	I	0.32786
1	31701	31900	CHG	0.83693	U	0.13757
1	31751	31950	CHG	0.99372	U	0.0689
1	31801	32000	CHG	0.73656	I	0.38876
1	31851	32050	CHG	0.56629	I	0.69199
1	31901	32100	CHG	0.56629	I	0.69199
1	31951	32150	CHG	0.56629	I	0.69199
1	32001	32200	CHG	0.68248	I	0.49545
1	32051	32250	CHG	0.68248	I	0.49545
1	32101	32300	CHG	0.68248	I	0.49545
1	32151	32350	CHG	0.68248	I	0.49545
1	32251	32450	CHG	0.33333	U	0.50414
1	32301	32500	CHG	0.62292	M	0.75782
1	32351	32550	CHG	0.62292	M	0.75782
1	32401	32600	CHG	0.68248	I	0.49545
1	32451	32650	CHG	0.68248	I	0.49545
1	32501	32700	CHG	0.62776	U	0.24622
1	32551	32750	CHG	0.62776	U	0.24622
1	32601	32800	CHG	0.33333	U	0.50414
1	32651	32850	CHG	0.68248	I	0.49545
1	32701	32900	CHG	0.67073	I	0.37488
1	32751	32950	CHG	0.67073	I	0.37488
1	32801	33000	CHG	0.53204	I	0.30057
1	32851	33050	CHG	0.77773	U	0.16481
1	32901	33100	CHG	0.62776	U	0.24622
1	32951	33150	CHG	0.77773	U	0.16481
1	33001	33200	CHG	0.62776	U	0.24622
1	33101	33300	CHG	0.62776	U	0.24622
1	33251	33450	CHG	0.33333	U	0.50414
1	33301	33500	CHG	0.33333	U	0.50414
1	33351	33550	CHG	0.33333	U	0.50414
1	33401	33600	CHG	0.33333	U	0.50414
1	33451	33650	CHG	0.33333	U	0.50414
1	33501	33700	CHG	0.33333	U	0.50414
1	33551	33750	CHG	0.33333	U	0.50414
1	33601	33800	CHG	0.62292	M	0.75782
1	33651	33850	CHG	0.77442	M	0.84166
1	33701	33900	CHG	0.77442	M	0.84166
1	33751	33950	CHG	0.77442	M	0.84166
1	33801	34000	CHG	0.62292	M	0.75782
1	33851	34050	CHG	0.33333	U	0.50414
1	33901	34100	CHG	0.33333	U	0.50414
1	33951	34150	CHG	0.99999	M	0.94213
1	34001	34200	CHG	0.99999	M	0.94213
1	34051	34250	CHG	0.99999	M	0.94213
1	34101	34300	CHG	0.99999	M	0.94213
1	34151	34350	CHG	0.68248	I	0.49545
1	34201	34400	CHG	0.33333	U	0.50414
1	34251	34450	CHG	0.99999	M	0.94213
1	34301	34500	CHG	0.99999	M	0.94213
1	34351	34550	CHG	0.99999	M	0.94213
1	34401	34600	CHG	0.99999	M	0.94213
1	34451	34650	CHG	0.62292	M	0.75782
1	34501	34700	CHG	0.68248	I	0.49545
1	34551	34750	CHG	0.68248	I	0.49545
