seqnames	start	end	WT_rep1	WT_rep2	mutant1_rep1	mutant1_rep2
1	8901	9100	0	1	0	1
1	8951	9150	0	1	0	1
1	9001	9200	0	1	0	0
1	9051	9250	1	1	1	0
1	9301	9500	0	1	1	0
1	9351	9550	0	1	0	0
1	9401	9600	0	1	0	0
1	9451	9650	0	1	1	0
1	10051	10250	0	1	1	0
1	10101	10300	0	1	1	0
1	10151	10350	0	1	1	0
1	10201	10400	0	1	0	0
1	10251	10450	0	1	0	0
1	10301	10500	1	1	0	0
1	10351	10550	1	1	0	1
1	10401	10600	1	0	0	1
1	10451	10650	1	0	0	1
1	10501	10700	1	0	0	1
1	10551	10750	1	0	0	0
1	10601	10800	1	1	0	0
1	10651	10850	1	1	1	0
1	10701	10900	1	1	1	0
1	10751	10950	1	1	1	0
1	10801	11000	0	0	1	0
1	10901	11100	0	1	1	0
1	10951	11150	0	1	1	0
1	11001	11200	1	1	0	1
1	11051	11250	1	0	0	1
1	11101	11300	1	0	0	1
1	11151	11350	1	0	0	1
1	11201	11400	1	1	0	1
1	11251	11450	0	1	0	1
1	11301	11500	0	1	1	1
1	11351	11550	0	1	1	1
1	11401	11600	1	1	1	1
1	11451	11650	0	1	1	1
1	11801	12000	0	1	1	1
1	11851	12050	0	0	0	1
1	11901	12100	0	0	1	1
1	11951	12150	1	0	1	1
1	12001	12200	1	0	1	1
1	12051	12250	1	1	1	1
1	12101	12300	1	1	1	1
1	12151	12350	1	1	1	1
1	12201	12400	1	1	1	0
1	12251	12450	1	1	1	0
1	12301	12500	1	1	1	0
1	12351	12550	1	1	1	0
1	12401	12600	1	1	1	0
1	12451	12650	1	1	0	0
1	12501	12700	1	1	0	0
1	12551	12750	1	1	0	0
1	12601	12800	1	1	0	0
1	12651	12850	1	0	0	1
1	12701	12900	1	0	0	1
1	12751	12950	1	0	1	1
1	12801	13000	1	0	1	1
1	12851	13050	0	1	1	0
1	12901	13100	0	1	1	0
1	12951	13150	0	1	1	0
1	13301	13500	0	0	1	0
1	13351	13550	0	0	0	1
1	13401	13600	0	0	0	1
1	13451	13650	1	1	1	1
1	13651	13850	0	1	1	1
1	13851	14050	0	1	1	1
1	13901	14100	0	1	1	1
1	13951	14150	0	1	1	1
1	14001	14200	0	1	1	1
1	14051	14250	1	0	1	0
1	14101	14300	1	0	1	0
1	14151	14350	0	0	1	1
1	14201	14400	0	0	1	1
1	14251	14450	1	1	0	1
1	14301	14500	1	1	0	1
1	14351	14550	1	1	0	1
1	14401	14600	1	1	0	1
1	14451	14650	0	0	0	1
1	14501	14700	1	0	0	1
1	14551	14750	1	0	0	1
1	14601	14800	1	1	0	1
1	14651	14850	1	1	0	1
1	14701	14900	1	1	0	1
1	14751	14950	1	1	0	0
1	14801	15000	1	1	0	0
1	14851	15050	1	1	0	1
1	14901	15100	0	1	0	1
1	14951	15150	0	0	0	1
1	15001	15200	1	0	0	1
1	15051	15250	1	0	0	1
1	15101	15300	1	0	0	1
1	15151	15350	1	0	0	1
1	15201	15400	1	0	0	0
1	15251	15450	0	1	0	0
1	15301	15500	0	1	0	0
1	15351	15550	0	1	0	0
1	15401	15600	0	1	0	0
1	15501	15700	0	0	1	0
1	15551	15750	0	0	1	0
1	15601	15800	1	1	1	0
1	15651	15850	1	1	1	0
1	15701	15900	1	1	1	0
1	15751	15950	1	0	1	1
1	15801	16000	1	0	1	1
1	15851	16050	1	0	1	1
1	15901	16100	1	0	1	1
1	16151	16350	0	0	1	0
1	16201	16400	0	0	0	0
1	16251	16450	0	0	0	0
1	16301	16500	1	0	0	0
1	16351	16550	0	0	1	0
1	16401	16600	0	0	1	0
1	16501	16700	1	0	1	0
1	16551	16750	1	1	0	0
1	16601	16800	1	1	0	0
1	16651	16850	1	1	0	0
1	16801	17000	0	0	0	0
1	16851	17050	0	0	0	0
1	16901	17100	1	1	1	0
1	17501	17700	0	1	1	1
1	17551	17750	0	1	1	1
1	17601	17800	0	1	1	1
1	17651	17850	0	1	1	1
1	17801	18000	0	1	0	0
1	17901	18100	1	1	0	0
1	17951	18150	1	1	0	0
1	18001	18200	1	0	0	0
1	18051	18250	1	0	1	0
1	18151	18350	1	0	1	0
1	18201	18400	1	1	1	0
1	18251	18450	0	1	1	1
1	18301	18500	1	1	1	1
1	18351	18550	1	1	1	1
1	18401	18600	1	0	1	1
1	18451	18650	1	0	0	0
1	18551	18750	0	0	0	0
1	18601	18800	0	0	0	1
1	18651	18850	0	0	0	1
1	18701	18900	0	0	0	1
1	18751	18950	1	1	0	1
1	18851	19050	1	0	0	0
1	18901	19100	1	0	1	0
1	18951	19150	1	0	1	0
1	19001	19200	1	0	1	0
1	19051	19250	1	0	1	1
1	19101	19300	0	1	1	1
1	19151	19350	0	1	1	1
1	19201	19400	0	1	1	1
1	19251	19450	0	1	0	1
1	19301	19500	0	0	1	0
1	19551	19750	1	0	1	0
1	19601	19800	1	0	1	1
1	19651	19850	1	0	1	1
1	19701	19900	1	0	0	1
1	19901	20100	1	0	0	0
1	19951	20150	0	0	0	0
1	20001	20200	0	0	0	0
1	20101	20300	1	0	0	0
1	20151	20350	1	0	0	0
1	20201	20400	1	0	0	1
1	20251	20450	1	0	0	1
1	20501	20700	1	0	1	0
1	20551	20750	1	0	1	0
1	20601	20800	1	0	1	0
1	20651	20850	1	0	1	0
1	20801	21000	0	0	0	0
1	20851	21050	0	1	1	1
1	20901	21100	0	1	1	1
1	20951	21150	0	1	1	1
1	21001	21200	1	1	1	1
1	21051	21250	1	1	0	1
1	21101	21300	1	1	1	1
1	21151	21350	1	1	1	1
1	21201	21400	1	0	1	0
1	21251	21450	0	1	1	1
1	21301	21500	0	1	1	1
1	21351	21550	0	1	1	1
1	21401	21600	0	1	0	1
1	21451	21650	1	1	0	0
1	21501	21700	1	1	0	0
1	21551	21750	1	0	0	1
1	21601	21800	0	0	1	1
1	21651	21850	0	0	1	1
1	21701	21900	0	0	1	1
1	21751	21950	0	1	1	1
1	21801	22000	0	1	1	1
1	21851	22050	0	0	0	0
1	21901	22100	0	0	0	0
1	22251	22450	0	0	0	0
1	22301	22500	1	0	0	0
1	22351	22550	1	0	0	0
1	22401	22600	1	0	0	0
1	22451	22650	1	0	0	0
1	22501	22700	1	1	1	0
1	22551	22750	0	1	1	0
1	22601	22800	0	1	1	0
1	22651	22850	0	1	1	0
1	22701	22900	0	0	1	0
1	22751	22950	0	0	1	0
1	22801	23000	0	0	1	0
1	22851	23050	0	0	0	0
1	22901	23100	0	0	0	0
1	22951	23150	0	0	0	0
1	23001	23200	0	0	1	0
1	23051	23250	0	0	1	0
1	23101	23300	0	0	1	0
1	23151	23350	0	1	1	0
1	23201	23400	0	1	1	0
1	23251	23450	0	1	1	1
1	23301	23500	0	1	1	1
1	23351	23550	0	1	1	1
1	23401	23600	0	1	0	1
1	23451	23650	1	1	0	0
1	23501	23700	1	1	0	1
1	23551	23750	1	1	0	1
1	23601	23800	1	1	0	1
1	23651	23850	0	0	0	1
1	23701	23900	0	0	0	0
1	23751	23950	0	1	0	0
1	23801	24000	0	1	0	0
1	23851	24050	0	1	0	0
1	23901	24100	0	1	0	0
1	23951	24150	0	1	0	1
1	24001	24200	0	1	0	1
1	24051	24250	0	1	1	1
1	24101	24300	0	0	0	1
1	24151	24350	0	0	0	1
1	24201	24400	0	0	0	1
1	24251	24450	1	0	0	1
1	24301	24500	1	0	1	1
1	24351	24550	1	0	1	1
1	24401	24600	0	0	1	1
1	24451	24650	0	0	1	1
1	24501	24700	0	1	0	0
1	24551	24750	0	1	0	0
1	24601	24800	1	1	0	1
1	24651	24850	1	1	0	1
1	24701	24900	1	1	0	0
1	24751	24950	1	1	0	1
1	24801	25000	1	1	0	1
1	24851	25050	1	1	0	1
1	24901	25100	1	1	0	1
1	24951	25150	1	1	0	0
1	25001	25200	1	0	0	0
1	25051	25250	1	0	0	0
1	25101	25300	1	0	0	1
1	25151	25350	1	0	1	1
1	25201	25400	1	0	1	1
1	25251	25450	1	0	1	1
1	25301	25500	1	0	1	0
1	25351	25550	0	1	0	0
1	25401	25600	0	1	0	0
1	25451	25650	0	1	0	0
1	25501	25700	0	1	1	1
1	25551	25750	0	1	1	1
1	25601	25800	0	1	1	1
1	25651	25850	1	1	1	1
1	25701	25900	1	1	1	1
1	25751	25950	0	1	1	1
1	25801	26000	0	1	1	1
1	25851	26050	0	0	1	1
1	25901	26100	1	1	1	1
1	25951	26150	1	1	1	1
1	26001	26200	1	1	1	1
1	26051	26250	1	1	1	1
1	26101	26300	0	1	1	0
1	26151	26350	0	0	1	1
1	26201	26400	0	1	0	1
1	26251	26450	0	1	1	1
1	26301	26500	0	1	1	1
1	26351	26550	1	1	1	1
1	26401	26600	1	1	1	1
1	26451	26650	1	1	1	0
1	26501	26700	1	1	1	0
1	26551	26750	1	1	1	0
1	26601	26800	1	1	1	0
1	26651	26850	1	1	1	0
1	26701	26900	1	1	1	0
1	26751	26950	1	1	1	1
1	26801	27000	1	1	0	0
1	26851	27050	1	1	0	0
1	26901	27100	1	1	0	0
1	26951	27150	1	1	1	1
1	27001	27200	1	0	1	1
1	27051	27250	0	0	1	1
1	27101	27300	0	1	1	1
1	27151	27350	0	1	1	1
1	27201	27400	0	1	0	0
1	27251	27450	0	1	0	0
1	27301	27500	1	1	0	0
1	27351	27550	1	1	0	0
1	27401	27600	1	0	0	0
1	27451	27650	1	1	1	0
1	27501	27700	0	1	1	0
1	27551	27750	1	1	1	0
1	27601	27800	1	1	1	0
1	27651	27850	1	1	0	0
1	27701	27900	1	1	0	0
1	27751	27950	1	1	1	1
1	27801	28000	1	1	1	1
1	27851	28050	0	1	1	0
1	27901	28100	1	1	1	0
1	27951	28150	0	0	1	0
1	28001	28200	0	0	1	0
1	28051	28250	1	0	1	0
1	28101	28300	1	0	0	1
1	28151	28350	0	1	0	1
1	28201	28400	0	1	0	1
1	28251	28450	0	1	0	1
1	28301	28500	0	1	0	0
1	28351	28550	0	0	0	0
1	28401	28600	0	0	0	0
1	28451	28650	1	0	0	1
1	28501	28700	1	0	1	1
1	28551	28750	1	0	1	1
1	28601	28800	1	0	1	1
1	28651	28850	1	0	1	1
1	28701	28900	1	0	0	1
1	28751	28950	1	0	0	1
1	28801	29000	1	0	0	0
1	28851	29050	1	1	1	0
1	28901	29100	1	1	1	0
1	28951	29150	1	0	1	0
1	29001	29200	1	0	1	0
1	29051	29250	0	0	0	0
1	29101	29300	0	0	0	1
1	29151	29350	1	0	0	1
1	29201	29400	1	1	0	0
1	29251	29450	1	1	0	0
1	29301	29500	1	1	1	0
1	29351	29550	1	1	1	0
1	29401	29600	1	1	1	1
1	29451	29650	0	1	1	0
1	29501	29700	0	0	1	0
1	29551	29750	1	0	0	0
1	29601	29800	1	0	0	0
1	29651	29850	1	0	0	0
1	29701	29900	1	0	0	0
1	29751	29950	1	0	0	0
1	29801	30000	1	1	1	0
1	29851	30050	1	1	1	1
1	29901	30100	0	1	1	1
1	29951	30150	0	1	1	1
1	30001	30200	0	1	0	1
1	30051	30250	0	1	0	0
1	30101	30300	1	1	0	0
1	30151	30350	1	1	0	1
1	30201	30400	0	1	0	1
1	30251	30450	0	1	0	1
1	30301	30500	0	1	1	1
1	30351	30550	0	1	1	1
1	30401	30600	1	1	1	1
1	30451	30650	1	0	1	1
1	30501	30700	1	0	1	1
1	30551	30750	1	0	1	1
1	30601	30800	0	0	1	1
1	30651	30850	0	1	0	1
1	30701	30900	0	0	1	1
1	30751	30950	0	0	1	1
1	30801	31000	0	0	1	1
1	30851	31050	0	0	0	1
1	30901	31100	0	0	0	0
1	30951	31150	0	0	0	0
1	31001	31200	0	0	0	0
1	31101	31300	0	0	0	0
1	31151	31350	1	0	0	0
1	31201	31400	1	1	0	0
1	31251	31450	1	1	1	1
1	31301	31500	1	1	1	1
1	31351	31550	1	1	1	1
1	31401	31600	1	0	0	1
1	31451	31650	1	1	0	1
1	31501	31700	1	1	0	1
1	31551	31750	0	1	0	1
1	31601	31800	1	1	1	1
1	31651	31850	1	0	1	1
1	31701	31900	1	0	0	1
1	31751	31950	1	0	0	1
1	31801	32000	0	0	1	1
1	31851	32050	0	1	1	1
1	31901	32100	0	1	1	1
1	31951	32150	0	1	1	1
1	32001	32200	1	1	1	0
1	32051	32250	1	1	1	0
1	32101	32300	1	1	1	1
1	32151	32350	1	1	1	1
1	32251	32450	1	1	0	1
1	32301	32500	1	1	1	0
1	32351	32550	1	1	1	0
1	32401	32600	1	1	1	1
1	32451	32650	1	1	1	0
1	32501	32700	1	1	0	0
1	32551	32750	1	1	0	0
1	32601	32800	1	1	0	0
1	32651	32850	1	1	1	0
1	32701	32900	0	1	1	0
1	32751	32950	0	0	1	0
1	32801	33000	0	1	1	0
1	32851	33050	1	0	0	0
1	32901	33100	1	0	0	0
1	32951	33150	1	1	0	0
1	33001	33200	1	1	0	0
1	33101	33300	1	1	0	0
1	33251	33450	0	0	0	0
1	33301	33500	0	0	0	0
1	33351	33550	1	0	0	0
1	33401	33600	1	0	0	0
1	33451	33650	1	0	0	0
1	33501	33700	1	0	0	0
1	33551	33750	0	0	0	0
1	33601	33800	0	0	1	0
1	33651	33850	0	1	1	0
1	33701	33900	0	0	1	0
1	33751	33950	0	0	1	0
1	33801	34000	0	1	1	0
1	33851	34050	0	0	0	0
1	33901	34100	0	0	0	0
1	33951	34150	0	0	1	1
1	34001	34200	0	0	1	0
1	34051	34250	0	0	1	0
1	34101	34300	0	0	1	0
1	34151	34350	1	0	1	1
1	34201	34400	1	0	0	1
1	34251	34450	1	0	1	1
1	34301	34500	1	0	1	1
1	34351	34550	0	0	1	0
1	34401	34600	0	0	1	0
1	34451	34650	0	0	1	0
1	34501	34700	0	0	1	0
1	34551	34750	0	0	1	1
1	34601	34800	1	0	1	1
1	34651	34850	1	1	0	0
1	34701	34900	1	1	1	0
1	34751	34950	1	1	0	1
1	34801	35000	1	1	0	0
1	34851	35050	1	1	1	1
1	34901	35100	1	1	1	1
1	34951	35150	1	0	1	1
1	35001	35200	1	0	1	1
1	35051	35250	1	0	1	1
1	35101	35300	1	0	1	0
1	35151	35350	1	0	1	0
1	35201	35400	1	0	0	1
1	35251	35450	1	0	0	0
1	35301	35500	1	0	0	0
1	35351	35550	1	0	1	0
1	35401	35600	0	0	1	0
1	35451	35650	0	0	1	1
1	35501	35700	0	0	1	1
1	35551	35750	0	0	1	1
1	35601	35800	1	1	1	1
1	35651	35850	0	1	1	1
1	35701	35900	0	1	1	1
1	35751	35950	0	1	1	1
1	35801	36000	0	1	1	1
1	35851	36050	1	1	1	0
1	35901	36100	0	1	1	0
1	35951	36150	0	1	0	0
1	36001	36200	0	1	0	0
1	36051	36250	0	1	0	0
1	36101	36300	1	1	1	0
1	36151	36350	1	1	1	0
1	36201	36400	1	1	1	0
1	36251	36450	1	1	1	0
1	36301	36500	1	1	1	0
1	36351	36550	0	0	1	0
1	36401	36600	0	0	1	0
1	36451	36650	1	0	1	0
1	36501	36700	1	0	1	0
1	36551	36750	1	0	1	0
1	36601	36800	1	0	1	0
1	36651	36850	0	0	1	0
1	36701	36900	0	1	0	0
1	36751	36950	0	1	0	0
1	36801	37000	0	1	0	0
1	36851	37050	0	1	0	0
1	36901	37100	1	1	0	0
1	36951	37150	1	1	0	0
1	37001	37200	1	1	0	1
1	37051	37250	1	1	0	1
1	37151	37350	1	1	0	1
1	37201	37400	1	1	1	1
1	37251	37450	1	1	1	1
1	37301	37500	1	1	1	1
1	37351	37550	1	1	1	1
1	37401	37600	1	1	0	0
1	37451	37650	1	1	0	0
1	37501	37700	1	1	0	1
1	37551	37750	1	1	0	1
1	37601	37800	1	1	1	1
1	37651	37850	1	1	1	1
1	37701	37900	1	0	1	0
1	37751	37950	1	0	1	1
1	37801	38000	1	0	1	1
1	37851	38050	1	0	1	1
1	37901	38100	1	0	1	1
1	37951	38150	1	0	1	1
1	38001	38200	1	1	1	1
1	38051	38250	0	1	1	1
1	38101	38300	0	1	1	1
1	38151	38350	1	1	0	1
1	38201	38400	1	0	0	1
1	38251	38450	1	0	0	1
1	38301	38500	0	0	0	0
1	38351	38550	0	0	0	0
1	38401	38600	1	0	0	1
1	38451	38650	1	1	0	1
1	38501	38700	1	1	0	1
1	38551	38750	1	1	0	1
1	38601	38800	1	1	0	1
1	38651	38850	1	0	0	0
1	38701	38900	1	0	0	0
1	38751	38950	0	0	0	0
1	38801	39000	1	0	0	1
1	38851	39050	1	0	0	1
1	38901	39100	1	0	0	1
1	38951	39150	1	0	0	1
1	39001	39200	0	1	0	0
1	39051	39250	0	1	0	0
1	39101	39300	0	1	0	0
1	39151	39350	0	1	0	0
1	39201	39400	0	0	1	0
1	39251	39450	0	0	0	1
1	39301	39500	0	0	0	1
1	39351	39550	0	0	1	1
1	39401	39600	0	0	1	1
1	39451	39650	0	0	1	1
1	39501	39700	0	0	1	0
1	39551	39750	1	0	0	0
1	39601	39800	1	0	0	0
1	39651	39850	1	0	0	1
1	39701	39900	1	0	0	1
1	39751	39950	0	1	0	1
1	39801	40000	0	1	0	1
1	39851	40050	1	1	1	0
1	39901	40100	1	1	1	0
1	39951	40150	1	0	1	0
1	40001	40200	1	1	1	0
1	40051	40250	1	0	1	0
1	40101	40300	1	1	1	1
1	40151	40350	1	1	1	1
1	40201	40400	1	1	1	1
1	40251	40450	0	1	0	1
1	40301	40500	1	0	0	1
1	40351	40550	1	0	0	1
1	40401	40600	1	0	0	1
1	40451	40650	1	1	0	0
1	40601	40800	1	1	1	0
1	40651	40850	1	1	1	0
1	40701	40900	1	1	1	0
1	40751	40950	1	1	1	0
1	40801	41000	1	1	1	0
1	40901	41100	0	0	0	1
1	40951	41150	0	0	0	1
1	41001	41200	0	0	0	1
1	41051	41250	0	0	1	1
1	41251	41450	1	0	1	0
1	41301	41500	1	1	1	0
1	41351	41550	1	1	1	0
1	41401	41600	1	1	1	0
1	41451	41650	1	1	1	0
1	41651	41850	1	0	1	0
1	41701	41900	1	0	1	0
1	41751	41950	1	1	1	0
1	41801	42000	1	1	1	0
1	42001	42200	1	0	1	1
1	42051	42250	1	0	0	1
1	42101	42300	1	0	0	1
1	42151	42350	1	0	0	1
1	42201	42400	1	0	0	0
1	42501	42700	1	0	0	0
1	42551	42750	1	0	0	0
1	42601	42800	1	0	0	0
1	42651	42850	1	0	0	1
1	42851	43050	1	0	0	0
1	42901	43100	1	0	0	0
1	42951	43150	1	1	1	1
1	43001	43200	1	1	1	1
1	43151	43350	1	0	0	0
1	43201	43400	1	0	0	0
1	43251	43450	1	0	0	0
1	43301	43500	1	0	0	1
1	43351	43550	0	0	0	1
1	43401	43600	0	0	0	1
1	43451	43650	0	0	1	1
1	43501	43700	0	1	1	1
1	43551	43750	0	1	1	1
1	43601	43800	0	1	1	1
1	43651	43850	0	1	1	0
1	43701	43900	0	0	1	0
1	43751	43950	0	0	1	0
1	43801	44000	1	1	1	0
1	43851	44050	1	1	0	0
1	43901	44100	1	1	0	0
1	43951	44150	1	1	0	1
1	44301	44500	1	1	0	1
1	44351	44550	1	1	1	0
1	44401	44600	1	1	1	0
1	44451	44650	1	1	1	0
1	44501	44700	1	1	1	1
1	44551	44750	1	1	1	1
1	44601	44800	1	1	1	1
1	44651	44850	1	1	1	1
1	44701	44900	0	0	1	1
1	44751	44950	1	0	0	1
1	44801	45000	1	0	0	1
1	44851	45050	1	0	0	1
1	44901	45100	1	0	0	1
1	44951	45150	0	0	0	1
1	45001	45200	1	0	1	0
1	45051	45250	1	0	1	0
1	45101	45300	1	0	1	0
1	45151	45350	1	0	1	0
1	45201	45400	0	0	0	1
1	45251	45450	0	0	0	1
1	45301	45500	0	0	0	1
1	45351	45550	0	0	1	1
1	45401	45600	0	1	1	1
1	45451	45650	0	1	1	1
1	45501	45700	0	1	1	1
1	45551	45750	0	1	1	1
1	45601	45800	0	1	1	1
1	45651	45850	0	1	1	1
1	45701	45900	0	0	1	1
1	45751	45950	0	0	0	1
1	45801	46000	0	0	0	0
1	45851	46050	0	0	1	0
1	45901	46100	0	1	1	1
1	45951	46150	1	1	1	1
1	46001	46200	1	1	1	1
1	46051	46250	1	1	1	1
1	46101	46300	1	1	0	1
1	46201	46400	0	0	0	1
1	46251	46450	0	1	0	1
1	46301	46500	0	1	1	0
1	46351	46550	0	1	1	0
1	46401	46600	1	1	1	0
1	46451	46650	1	0	1	0
1	46501	46700	1	0	0	0
1	46551	46750	1	0	0	0
1	46601	46800	0	1	1	0
1	46651	46850	1	1	1	1
1	46701	46900	1	1	1	1
1	46751	46950	1	1	1	1
1	46801	47000	1	1	0	1
1	46851	47050	1	1	0	1
1	46901	47100	0	0	1	1
1	46951	47150	0	0	1	1
1	47001	47200	0	0	1	1
1	47051	47250	1	0	1	1
1	47101	47300	1	1	0	1
1	47151	47350	1	0	0	1
1	47201	47400	1	0	1	1
1	47251	47450	0	0	1	1
1	47301	47500	0	0	1	1
1	47351	47550	0	0	1	1
1	47401	47600	0	0	1	0
1	47451	47650	0	0	0	0
1	47501	47700	0	0	1	0
1	47551	47750	1	1	1	1
1	47601	47800	1	1	1	1
1	47651	47850	1	1	1	1
1	47701	47900	1	1	1	1
1	47751	47950	1	0	1	1
1	47801	48000	1	0	0	1
1	47851	48050	1	0	0	0
1	47901	48100	1	1	0	0
1	47951	48150	1	1	0	0
1	48001	48200	1	1	1	0
1	48051	48250	1	1	0	0
1	48101	48300	1	0	1	0
1	48151	48350	1	0	1	0
1	48201	48400	1	0	1	0
1	48251	48450	0	0	1	0
1	48301	48500	1	1	1	0
1	48351	48550	1	1	0	0
1	48401	48600	0	1	1	0
1	48451	48650	0	1	1	0
1	48501	48700	0	1	1	1
1	48551	48750	0	1	1	1
1	48601	48800	1	1	0	1
1	48651	48850	1	1	0	1
1	48701	48900	1	1	0	0
1	48751	48950	0	0	1	0
1	48801	49000	1	0	1	0
1	48851	49050	1	1	1	0
1	48901	49100	1	1	1	0
1	48951	49150	1	1	1	0
1	49001	49200	1	1	1	0
1	49051	49250	1	0	1	1
1	49101	49300	0	0	1	1
1	49151	49350	0	0	1	1
1	49201	49400	0	0	1	1
1	49251	49450	0	1	1	1
1	49351	49550	0	1	0	1
1	49401	49600	0	1	0	1
1	49451	49650	0	0	0	1
1	49501	49700	0	0	1	1
1	49551	49750	0	0	1	0
1	49601	49800	0	0	1	0
1	49701	49900	0	0	0	0
1	49751	49950	1	1	0	0
1	49801	50000	1	1	0	0
1	49851	50050	1	1	0	0
1	49901	50100	1	1	0	0
1	49951	50150	1	0	0	0
1	50001	50200	1	0	0	0
1	50051	50250	1	0	0	0
1	50101	50300	1	0	0	0
1	50151	50350	0	1	0	0
1	50201	50400	0	1	0	0
1	50251	50450	0	1	1	0
1	50301	50500	1	0	1	1
1	50351	50550	1	0	1	1
1	50401	50600	1	0	1	1
1	50451	50650	1	0	1	1
1	50501	50700	0	1	1	1
1	50551	50750	0	1	1	1
1	50601	50800	0	1	0	1
