seqnames	start	end	WT_rep1	WT_rep2	mutant1_rep1	mutant1_rep2
1	7951	8150	0.48454	0.49886	0.50273	0.49655
1	8101	8300	0.48454	0.49886	0.50273	0.49655
1	8151	8350	0.73853	0.49886	0.50273	0.49655
1	8201	8400	0.73853	0.49886	0.50273	0.49655
1	8251	8450	0.73853	0.75246	0.50273	0.49655
1	8301	8500	0.73853	0.75246	0.50273	0.49655
1	8351	8550	0.48454	0.75246	0.50273	0.49655
1	8401	8600	0.38603	0.75246	0.50273	0.76991
1	8451	8650	0.38603	0.49886	0.50273	0.76991
1	8501	8700	0.38603	0.83512	0.74866	0.76991
1	8551	8750	0.50542	0.83512	0.49738	0.76991
1	8601	8800	0.73853	0.83512	0.49738	0.49655
1	8651	8850	0.73853	0.83512	0.49738	0.12142
1	8701	8900	0.81782	0.49886	0.49738	0.30328
1	8751	8950	0.81782	0.49886	0.74866	0.30328
1	8801	9000	0.81782	0.49886	0.74866	0.30328
1	8851	9050	0.81782	0.49886	0.74866	0.749
1	8901	9100	0.73853	0.49886	0.50273	0.83128
1	8951	9150	0.48454	0.49886	0.50273	0.83128
1	9001	9200	0.48402	0.49886	0.50273	0.83128
1	9051	9250	0.48402	0.49886	0.50273	0.83128
1	9101	9300	0.48402	0.49886	0.50273	0.49655
1	9151	9350	0.48402	0.49886	0.25409	0.49655
1	9201	9400	0.48454	0.49886	0.25409	0.49655
1	9251	9450	0.48454	0.49886	0.25409	0.49655
1	9301	9500	0.48454	0.87674	0.49738	0.49655
1	9351	9550	0.48454	0.87674	0.74866	0.49655
1	9401	9600	0.48454	0.87674	0.74866	0.49655
1	9451	9650	0.48454	0.86896	0.74866	0.49655
1	9501	9700	0.48454	0.69888	0.50273	0.49655
1	9551	9750	0.48454	0.69888	0.50273	0.49655
1	9601	9800	0.48454	0.69888	0.50273	0.49655
1	9701	9900	0.48454	0.49886	0.50273	0.24755
1	9751	9950	0.48454	0.08152	0.50273	0.37808
1	9801	10000	0.48454	0.08152	0.50273	0.37808
1	9851	10050	0.81782	0.08152	0.50273	0.62976
1	9901	10100	0.81782	0.08152	0.50273	0.62976
1	9951	10150	0.63582	0.49886	0.25409	0.76991
1	10001	10200	0.63582	0.83512	0.25409	0.5792
1	10051	10250	0.05518	0.83512	0.49738	0.93018
1	10101	10300	0.05505	0.87674	0.49738	0.93018
1	10151	10350	0.05518	0.87674	0.74866	0.93018
1	10201	10400	0.05505	0.50119	0.83302	0.93018
1	10251	10450	0.15819	0.37749	0.17356	0.24755
1	10301	10500	0.24578	0.1631	0.17356	0.24755
1	10351	10550	0.38603	0.1631	0.17356	0.24755
1	10401	10600	0.51457	0.24641	0.09031	0.49655
1	10451	10650	0.51457	0.49886	0.25409	0.49655
1	10501	10700	0.51457	0.49886	0.25409	0.49655
1	10551	10750	0.24578	0.49886	0.07208	0.37808
1	10601	10800	0.15819	0.49886	0.07208	0.30328
1	10651	10850	0.05489	0.49886	0.07208	0.45985
1	10701	10900	0.05489	0.49886	0.07208	0.45985
1	10751	10950	0.05489	0.49886	0.25409	0.50349
1	10801	11000	0.05489	0.49886	0.25409	0.749
1	11051	11250	0.51189	0.60594	0.76581	0.80121
1	11101	11300	0.48454	0.49886	0.50273	0.49655
1	11151	11350	0.48454	0.49886	0.50273	0.49655
1	11201	11400	0.55909	0.77225	0.50273	0.27454
1	11401	11600	0.78226	0.93448	0.77393	0.29205
1	11451	11650	0.73853	0.93448	0.50273	0.24755
1	11501	11700	0.73853	0.93448	0.50273	0.24755
1	11551	11750	0.73853	0.93448	0.87486	0.24755
1	11601	11800	0.05493	0.09623	0.91175	0.749
1	11651	11850	0.05493	0.09623	0.91175	0.749
1	11701	11900	0.05493	0.09623	0.91175	0.749
1	11751	11950	0.05493	0.08152	0.82448	0.83128
1	11801	12000	0.48454	0.1631	0.50273	0.89759
1	11851	12050	0.48454	0.1631	0.50273	0.89759
1	11901	12100	0.48454	0.1631	0.50273	0.89759
1	11951	12150	0.08986	0.76742	0.50758	0.76991
1	12001	12200	0.24373	0.76742	0.50308	0.37808
1	12051	12250	0.18329	0.82598	0.50275	0.30328
1	12101	12300	0.13589	0.86896	0.50275	0.23512
1	12151	12350	0.45996	0.93448	0.48875	0.92889
1	12201	12400	0.45996	0.93448	0.54276	0.93
1	12251	12450	0.50542	0.93448	0.0726	0.93015
1	12301	12500	0.63582	0.93448	0.0726	0.49655
1	12351	12550	0.81782	0.24641	0.50273	0.06293
1	12401	12600	0.63582	0.06407	0.50758	0.06293
1	12451	12650	0.63582	0.06407	0.93338	0.06308
1	12501	12700	0.54991	0.06407	0.93338	0.83128
1	12551	12750	0.9136	0.07523	0.93316	0.50113
1	12601	12800	0.9142	0.50353	0.50533	0.45985
1	12651	12850	0.9142	0.89758	0.92149	0.23512
1	12701	12900	0.9142	0.49888	0.93175	0.09628
1	12751	12950	0.48454	0.49886	0.93338	0.16334
1	12801	13000	0.05489	0.49914	0.93338	0.50349
1	12851	13050	0.05489	0.06863	0.93338	0.749
1	12901	13100	0.05489	0.24641	0.93338	0.749
1	12951	13150	0.48454	0.50119	0.25409	0.749
1	13001	13200	0.48454	0.50119	0.25409	0.24755
1	13051	13250	0.48454	0.50119	0.25409	0.24755
1	13101	13300	0.48454	0.50119	0.25409	0.24755
1	13151	13350	0.24578	0.49886	0.50273	0.24755
1	13201	13400	0.48454	0.49886	0.50273	0.49655
1	13251	13450	0.48454	0.49886	0.50273	0.749
1	13301	13500	0.48454	0.93442	0.10491	0.50349
1	13351	13550	0.48454	0.93442	0.10491	0.50349
1	13401	13600	0.48454	0.93442	0.10491	0.50349
1	13451	13650	0.48454	0.93442	0.10491	0.24755
1	13501	13700	0.81782	0.24641	0.74866	0.49655
1	13551	13750	0.81782	0.24641	0.83302	0.49655
1	13601	13800	0.81782	0.24641	0.83302	0.24755
1	13651	13850	0.81782	0.37749	0.07305	0.06291
1	13701	13900	0.48454	0.50119	0.07222	0.06291
1	13751	13950	0.48454	0.50119	0.0721	0.06291
1	13801	14000	0.48454	0.50119	0.0721	0.06291
1	13851	14050	0.48454	0.92917	0.50273	0.49655
1	13901	14100	0.48454	0.92917	0.50273	0.49655
1	13951	14150	0.48454	0.92917	0.50273	0.49655
1	14001	14200	0.48454	0.92917	0.50273	0.62715
1	14051	14250	0.48454	0.49886	0.50273	0.62715
1	14101	14300	0.48454	0.49886	0.50273	0.62715
1	14151	14350	0.73853	0.49886	0.83302	0.45985
1	14201	14400	0.73853	0.93448	0.83302	0.30328
1	14251	14450	0.73853	0.93448	0.83302	0.30328
1	14301	14500	0.73853	0.93448	0.83302	0.30328
1	14351	14550	0.24578	0.93446	0.50273	0.62715
1	14401	14600	0.15819	0.37749	0.50273	0.50349
1	14451	14650	0.15819	0.50035	0.83302	0.50349
1	14501	14700	0.38603	0.46084	0.83302	0.50349
1	14551	14750	0.38603	0.50119	0.87486	0.92438
1	14601	14800	0.51457	0.50119	0.87486	0.92936
1	14651	14850	0.38603	0.24641	0.83302	0.92936
1	14701	14900	0.15819	0.49886	0.83302	0.92936
1	14751	14950	0.24578	0.49886	0.74866	0.49655
1	14801	15000	0.24578	0.49886	0.74866	0.49655
1	14851	15050	0.24578	0.49886	0.74866	0.49655
1	14901	15100	0.24578	0.49886	0.74866	0.49655
1	14951	15150	0.51457	0.75246	0.87486	0.49655
1	15001	15200	0.63582	0.75246	0.87486	0.49655
1	15051	15250	0.63582	0.75246	0.87486	0.24755
1	15101	15300	0.63582	0.75246	0.87486	0.24755
1	15151	15350	0.51457	0.49886	0.74866	0.24755
1	15201	15400	0.24578	0.49886	0.74866	0.16334
1	15251	15450	0.05491	0.49886	0.50273	0.24755
1	15301	15500	0.05491	0.49886	0.50273	0.24755
1	15351	15550	0.05495	0.12132	0.50273	0.24755
1	15401	15600	0.05648	0.4884	0.3718	0.50113
1	15451	15650	0.4798	0.4884	0.3718	0.50113
1	15501	15700	0.4798	0.4884	0.30263	0.45985
1	15551	15750	0.50542	0.4884	0.30263	0.45985
1	15601	15800	0.48454	0.1631	0.22949	0.24755
1	15651	15850	0.73853	0.1631	0.22949	0.16334
1	15701	15900	0.24373	0.1631	0.25409	0.24755
1	15751	15950	0.24373	0.1631	0.07209	0.06656
1	15801	16000	0.24373	0.49886	0.07209	0.06656
1	15851	16050	0.08986	0.49886	0.07209	0.06966
1	15901	16100	0.73853	0.49886	0.07216	0.48959
1	15951	16150	0.73853	0.49886	0.74866	0.89759
1	16001	16200	0.73853	0.49886	0.74866	0.91216
1	16051	16250	0.73853	0.49886	0.74866	0.91216
1	16101	16300	0.48454	0.50119	0.50273	0.749
1	16151	16350	0.48454	0.50119	0.50273	0.749
1	16201	16400	0.48454	0.50119	0.50273	0.49655
1	16251	16450	0.24578	0.50119	0.50273	0.06844
1	16301	16500	0.24578	0.75246	0.87486	0.06844
1	16351	16550	0.24578	0.37749	0.87486	0.43756
1	16401	16600	0.24578	0.37749	0.87486	0.43756
1	16451	16650	0.48454	0.37749	0.87486	0.87271
1	16601	16800	0.48454	0.49886	0.50273	0.49655
1	16651	16850	0.63582	0.37749	0.74866	0.49655
1	16701	16900	0.63582	0.37749	0.74866	0.12142
1	16751	16950	0.63582	0.93448	0.74866	0.09628
1	16801	17000	0.63582	0.93448	0.49738	0.23512
1	16851	17050	0.48454	0.93448	0.25409	0.23512
1	16901	17100	0.48454	0.93448	0.25409	0.50349
1	16951	17150	0.48454	0.49886	0.25409	0.749
1	17001	17200	0.48454	0.49886	0.50273	0.49655
1	17051	17250	0.48454	0.49886	0.50273	0.49655
1	17101	17300	0.48454	0.49886	0.50273	0.49655
1	17151	17350	0.48454	0.49886	0.50273	0.49655
1	17201	17400	0.24578	0.49886	0.25409	0.49655
1	17251	17450	0.24578	0.49886	0.25409	0.49655
1	17301	17500	0.24578	0.49886	0.25409	0.49655
1	17351	17550	0.24578	0.0633	0.25409	0.49655
1	17401	17600	0.48454	0.06377	0.50273	0.49655
1	17451	17650	0.48454	0.50006	0.50273	0.49655
1	17501	17700	0.48454	0.50006	0.50273	0.49655
1	17551	17750	0.48454	0.93448	0.50273	0.49655
1	17601	17800	0.48454	0.93448	0.50273	0.49655
1	17651	17850	0.48454	0.49886	0.50273	0.49655
1	17701	17900	0.48454	0.49886	0.50273	0.49655
1	17751	17950	0.48454	0.49886	0.50273	0.49655
1	17801	18000	0.48454	0.1631	0.50273	0.49655
1	17851	18050	0.48454	0.1631	0.50273	0.49655
1	17901	18100	0.48454	0.1631	0.50273	0.49655
1	17951	18150	0.73853	0.1631	0.50273	0.749
1	18001	18200	0.73853	0.49886	0.50273	0.749
1	18051	18250	0.73853	0.49886	0.50273	0.749
1	18101	18300	0.73853	0.49886	0.50273	0.749
1	18201	18400	0.05588	0.50119	0.50273	0.49655
1	18251	18450	0.05543	0.37749	0.49738	0.12142
1	18301	18500	0.05543	0.37749	0.49738	0.12142
1	18351	18550	0.05505	0.37749	0.49738	0.09628
1	18401	18600	0.11537	0.24641	0.49738	0.09628
1	18451	18650	0.15819	0.49886	0.50273	0.24755
1	18501	18700	0.15819	0.49886	0.50273	0.24755
1	18551	18750	0.48454	0.1631	0.93297	0.49655
1	18601	18800	0.48454	0.1631	0.50273	0.749
1	18651	18850	0.48454	0.1631	0.50273	0.749
1	18701	18900	0.48454	0.1631	0.50273	0.749
1	18751	18950	0.48454	0.49886	0.07388	0.749
1	18801	19000	0.73853	0.49886	0.50273	0.49655
1	18851	19050	0.73853	0.49886	0.50273	0.49655
1	18901	19100	0.73853	0.49886	0.50273	0.49655
1	18951	19150	0.73853	0.49886	0.74866	0.50349
1	19001	19200	0.48454	0.49886	0.74866	0.50349
1	19051	19250	0.48454	0.24641	0.74866	0.06292
1	19101	19300	0.48454	0.09623	0.74866	0.06292
1	19151	19350	0.48454	0.09623	0.50273	0.06291
1	19201	19400	0.48454	0.09623	0.50273	0.06291
1	19251	19450	0.48454	0.12132	0.50273	0.24755
1	19301	19500	0.48454	0.49886	0.50273	0.24755
1	19351	19550	0.48454	0.49886	0.74866	0.24755
1	19401	19600	0.88276	0.75246	0.49738	0.50349
1	19451	19650	0.88276	0.75246	0.49738	0.749
1	19501	19700	0.89695	0.75246	0.3718	0.749
1	19551	19750	0.89695	0.75246	0.17121	0.749
1	19601	19800	0.05512	0.49886	0.25409	0.49655
1	19651	19850	0.05512	0.50119	0.17121	0.37808
1	19701	19900	0.0549	0.50119	0.25409	0.37808
1	19751	19950	0.0549	0.50119	0.25409	0.37808
1	19801	20000	0.24578	0.69888	0.07253	0.30328
1	19851	20050	0.24578	0.93367	0.07787	0.24755
1	19901	20100	0.0659	0.93367	0.07787	0.24755
1	19951	20150	0.0659	0.93367	0.07787	0.24755
1	20001	20200	0.0659	0.93163	0.74866	0.49655
1	20051	20250	0.13589	0.49886	0.50273	0.24755
1	20101	20300	0.81782	0.76742	0.49738	0.08122
1	20151	20350	0.056	0.93441	0.49738	0.08122
1	20201	20400	0.056	0.93441	0.49738	0.49655
1	20251	20450	0.05501	0.93448	0.49738	0.49655
1	20301	20500	0.0549	0.93448	0.50273	0.75094
1	20351	20550	0.11537	0.91638	0.50273	0.75094
1	20401	20600	0.11537	0.91638	0.50273	0.16334
1	20451	20650	0.11537	0.24641	0.50273	0.16334
1	20501	20700	0.11537	0.30299	0.50273	0.50349
1	20551	20750	0.73853	0.30299	0.50273	0.37808
1	20601	20800	0.73853	0.30299	0.50273	0.37808
1	20651	20850	0.73853	0.37749	0.50273	0.37808
1	20701	20900	0.73853	0.49886	0.25409	0.50349
1	20751	20950	0.48454	0.75246	0.17121	0.54221
1	20801	21000	0.48454	0.23437	0.3718	0.48726
1	20851	21050	0.48454	0.13122	0.17356	0.48726
1	20901	21100	0.15819	0.13122	0.22949	0.38214
1	20951	21150	0.91388	0.07321	0.07222	0.23512
1	21001	21200	0.91388	0.12132	0.07208	0.93003
1	21051	21250	0.91388	0.1631	0.07208	0.9301
1	21101	21300	0.76864	0.09623	0.07208	0.93017
1	21151	21350	0.13589	0.09623	0.07208	0.93018
1	21201	21400	0.46211	0.46084	0.48885	0.749
1	21251	21450	0.40201	0.49886	0.93337	0.749
1	21301	21500	0.46211	0.49886	0.93338	0.83128
1	21351	21550	0.46211	0.49886	0.93338	0.83128
1	21401	21600	0.13589	0.49886	0.93338	0.83128
1	21451	21650	0.48454	0.75246	0.74866	0.749
1	21501	21700	0.73853	0.83512	0.74866	0.24755
1	21551	21750	0.51457	0.83512	0.07209	0.24755
1	21601	21800	0.63582	0.93448	0.07209	0.91049
1	21651	21850	0.63582	0.93448	0.07209	0.62142
1	21701	21900	0.49364	0.93448	0.07209	0.89158
1	21751	21950	0.25522	0.92856	0.83302	0.89158
1	21801	22000	0.25522	0.10972	0.93338	0.54221
1	21851	22050	0.25522	0.10972	0.93338	0.87271
1	21901	22100	0.07049	0.10972	0.93338	0.749
1	21951	22150	0.81782	0.24641	0.93338	0.50349
1	22001	22200	0.48454	0.49886	0.3718	0.24755
1	22051	22250	0.48454	0.49886	0.17121	0.24755
1	22101	22300	0.48454	0.24641	0.17121	0.16334
1	22151	22350	0.48454	0.24641	0.54276	0.62715
1	22201	22400	0.1032	0.24641	0.87486	0.62715
1	22251	22450	0.21768	0.24641	0.87486	0.62715
1	22301	22500	0.38603	0.49886	0.87486	0.83128
1	22351	22550	0.59596	0.1631	0.25409	0.49655
1	22401	22600	0.06858	0.50035	0.25409	0.06322
1	22451	22650	0.0578	0.50035	0.25409	0.06322
1	22501	22700	0.0578	0.19153	0.25409	0.06308
1	22551	22750	0.05489	0.32168	0.50273	0.06308
1	22601	22800	0.51457	0.07321	0.22949	0.37808
1	22651	22850	0.51457	0.07321	0.9325	0.37808
1	22701	22900	0.51457	0.49886	0.73526	0.91944
1	22751	22950	0.51457	0.49886	0.73526	0.91944
1	22801	23000	0.51457	0.49886	0.93316	0.91944
1	22851	23050	0.51457	0.49886	0.12977	0.91944
1	22901	23100	0.51457	0.49886	0.50273	0.50349
1	22951	23150	0.51457	0.49886	0.50273	0.50349
1	23001	23200	0.54991	0.87674	0.25409	0.50349
1	23051	23250	0.54991	0.87674	0.25409	0.50349
1	23101	23300	0.54991	0.87674	0.25409	0.50349
1	23151	23350	0.50783	0.87674	0.50273	0.50113
1	23201	23400	0.51457	0.49886	0.50273	0.50349
1	23251	23450	0.63582	0.49886	0.50273	0.37808
1	23301	23500	0.63582	0.49886	0.50273	0.37808
1	23351	23550	0.73853	0.49886	0.74866	0.24755
1	23401	23600	0.73853	0.09623	0.74866	0.24755
1	23451	23650	0.91409	0.09623	0.74866	0.749
1	23501	23700	0.48454	0.23437	0.87486	0.93018
1	23551	23750	0.48809	0.17514	0.62479	0.93018
1	23601	23800	0.48809	0.93442	0.07226	0.93018
1	23651	23850	0.48454	0.93442	0.07211	0.93018
1	23701	23900	0.9142	0.93442	0.07208	0.93018
1	23751	23950	0.73853	0.93448	0.07208	0.92644
1	23801	24000	0.9142	0.75246	0.50273	0.06291
1	23851	24050	0.9142	0.75246	0.50273	0.06291
1	23901	24100	0.9142	0.49886	0.50273	0.06291
1	23951	24150	0.9142	0.49886	0.50273	0.06291
1	24001	24200	0.05489	0.75246	0.74866	0.06291
1	24051	24250	0.05489	0.75246	0.74866	0.49655
1	24101	24300	0.05488	0.87674	0.74866	0.49655
1	24151	24350	0.48454	0.78494	0.49738	0.06291
1	24201	24400	0.48454	0.9108	0.49738	0.06291
1	24251	24450	0.48454	0.9108	0.92687	0.06291
1	24301	24500	0.91419	0.86135	0.92687	0.06291
1	24351	24550	0.48788	0.79946	0.92687	0.62715
1	24401	24600	0.88276	0.50119	0.92687	0.50349
1	24451	24650	0.59596	0.50119	0.49738	0.50349
1	24501	24700	0.59596	0.50119	0.49738	0.49655
1	24551	24750	0.11537	0.92917	0.74866	0.749
1	24601	24800	0.11537	0.92463	0.50273	0.749
1	24651	24850	0.24578	0.92463	0.93338	0.50349
1	24701	24900	0.24578	0.86896	0.93338	0.50349
1	24751	24950	0.48454	0.1631	0.93338	0.16334
1	24801	25000	0.48454	0.1631	0.93338	0.16334
1	24851	25050	0.73853	0.12132	0.50273	0.24755
1	24901	25100	0.73853	0.23437	0.87486	0.16334
1	24951	25150	0.63582	0.06332	0.92779	0.50349
1	25001	25200	0.7105	0.06323	0.92779	0.50349
1	25051	25250	0.63582	0.06323	0.92779	0.50349
1	25101	25300	0.63582	0.06323	0.89992	0.749
1	25151	25350	0.73853	0.06323	0.25409	0.749
1	25201	25400	0.48454	0.24641	0.08028	0.50349
1	25251	25450	0.48454	0.49886	0.08028	0.50349
1	25301	25500	0.11537	0.49886	0.08028	0.50349
1	25351	25550	0.11537	0.49886	0.08713	0.24755
1	25401	25600	0.11537	0.49886	0.62428	0.24755
1	25451	25650	0.11537	0.49886	0.69966	0.16334
1	25501	25700	0.48454	0.1631	0.76701	0.37808
1	25551	25750	0.48454	0.1631	0.51351	0.50113
1	25601	25800	0.05501	0.37749	0.49903	0.62715
1	25651	25850	0.05501	0.08513	0.29649	0.93018
1	25701	25900	0.05495	0.13122	0.12977	0.93018
1	25751	25950	0.05495	0.13122	0.25409	0.93018
1	25801	26000	0.24578	0.07321	0.25409	0.93018
